key,conf,team,2pa,3pa,rim attempts,middy attempts,total minutes,2p%,3p%,assisted 3p %,rim%,assisted rim fg%,middy fg%,assisted middy fg%,rim attempt rate,middy attempt rate,3 pt rate,transition 2p%,transition 3p%,transition midrange fg%,% of assists end w/ rim,% of assists end w/ middy,% of assists end w/ 3p,off_team_poss_value,def_team_poss_value,roster_ncaa_id,offensive rapm,defensive rapm,hoop_hgt_in,pos,exp,num,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,torvik_id,fgm,ftm,fta,ft_pct,two_m,two_a,three_m,three_a,dunk_m,dunk_a,dunk_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,recruit rank,pick,fga,fg_pct,torvik_year,torvik_hgt_in,total RAPM,stls/100,blks/100,stops/100,3pa/100,midfga/100,dunkfga/100,rimfga/100,2pa/100,weight
Marko Arapovic,(INTL) ABA,CED,3.7,,,,448.2,0.459459459,0.179,,,,,,,,0.274509804,,,,,,,,,,,,81,,,,27,448.2,16.6,5.3,1.7,1.9,3.6,0.8,,0.571428571,0.3,0.4,20.4,92.4,0.424,0.463,https://basketball.realgm.com/player/Marko-Arapovic/Summary/27919,2,0.9,1.3,0.714,1.7,3.7,0.3,1.4,,,,,,,100.7,,,,,,13.5,14,8.7,19.9,2.8,1.1,,,,,5.1,0.399,2016,81,,,,,,,,,,231
Marko Guduric,(INTL) ABA,ZVE,2.6,,,,480,0.5,0.329,,,,,,,,0.490196078,,,,,,,,,,,,78,,,,30,480,16,6.9,0.5,0.8,1.3,1.9,,1.583333333,0.6,0.1,21.8,109.6,0.497,0.57,https://basketball.realgm.com/player/Marko-Guduric/Summary/27837,2.1,1.8,2,0.869,1.3,2.6,0.8,2.5,,,,,,,98.8,,,,,,3.8,7,20.8,17,0.7,2.2,,,,,5.1,0.416,2016,78,,,,,,,,,,201
Miroslav Pasajlic,(INTL) ABA,IGO,1.2,,,,171,0.416666667,0.364,,,,,,,,0.333333333,,,,,,,,,,,,73,,,,18,171,9.5,1.8,0.3,0.8,1.2,0.8,,1.6,0.1,0.1,12.9,93.5,0.438,0.453,https://basketball.realgm.com/player/Miroslav-Pasajlic/Summary/48402,0.7,0.3,0.6,0.5,0.5,1.2,0.2,0.6,,,,,,,107.5,,,,,,4.3,10.4,16,19.8,0.7,0.7,,,,,1.8,0.375,2016,73,,,,,,,,,,175
Miroslav Pasajlic,(INTL) ABA,IGO,2,,,,13,0,0,,,,,,,,0,,,,,,,,,,,,73,,,,1,13,13,0,0,1,1,4,,4,0,0,11.2,67.9,0,0,https://basketball.realgm.com/player/Miroslav-Pasajlic/Summary/48402,0,0,0,0,0,2,0,0,,,,,,,108.8,,,,,,0,7.9,42.4,33.3,0,0,,,,,2,0,2016,73,,,,,,,,,,175
Nik Slavica,(INTL) ABA,CIB,3.4,,,,286.9,0.470588235,0.111,,,,,,,,0.209302326,,,,,,,,,,,,81,,,,19,286.9,15.1,4,0.8,2.1,2.9,0.9,,1.285714286,0.5,0.2,17.7,90.4,0.415,0.427,https://basketball.realgm.com/player/Nik-Slavica/Summary/49287,1.7,0.4,0.8,0.5,1.6,3.4,0.1,0.9,,,,,,,100.7,,,,,,7,16.3,11.5,13.6,1.1,2,,,,,4.3,0.402,2016,81,,,,,,,,,,200
Nikola Ivanovic,(INTL) ABA,MEG,4.4,,,,875.8,0.5,0.342,,,,,,,,0.56,,,,,,,,,,,,75,,,,29,875.8,30.2,13.4,0.8,1.6,2.4,5.2,,2.260869565,1.5,0.1,20.4,117.7,0.51,0.573,https://basketball.realgm.com/player/Nikola-Ivanovic/Summary/25924,4.1,3.2,3.9,0.83,2.2,4.4,1.9,5.6,,,,,,,103.2,,,,,,2.9,6.3,30.7,16.5,0.3,2.7,,,,,10,0.415,2016,75,,,,,,,,,,170
Nikola Jankovic,(INTL) ABA,MEG,8,,,,667,0.5,0.048,,,,,,,,0.08045977,,,,,,,,,,,,81,,,,29,667,23,9.3,3,3.1,6.1,0.9,,0.45,1.2,0.3,23.2,92.5,0.458,0.457,https://basketball.realgm.com/player/Nikola-Jankovic/Summary/25783,4,1.3,3.3,0.396,4,8,0,0.7,,,,,,,98.5,,,,,,14.3,16.3,7.8,16.2,1.7,2.7,,,,,8.7,0.456,2016,81,,,,,,,,,,215
Nikola Zizic,(INTL) ABA,SUT,2.3,,,,404.8,0.608695652,0.255,,,,,,,,0.477272727,,,,,,,,,,,,79,,,,22,404.8,18.4,4.7,0.7,2.6,3.3,1,,1.428571429,0.9,0,14.6,99.7,0.49,0.503,https://basketball.realgm.com/player/Nikola-Zizic/Summary/27728,1.9,0.5,0.8,0.588,1.4,2.3,0.5,2.1,,,,,,,101.2,,,,,,4.9,16.7,10.2,13.4,0.3,2.6,,,,,4.4,0.427,2016,79,,,,,,,,,,198
Petar Rakicevic,(INTL) ABA,MET,3.6,,,,665,0.388888889,0.387,,,,,,,,0.409836066,,,,,,,,,,,,81,,,,25,665,26.6,6.8,1.8,3,4.7,2.7,,0.9,1.1,0.2,17.2,87.6,0.464,0.498,https://basketball.realgm.com/player/Petar-Rakicevic/Summary/73404,2.4,1.1,1.6,0.7,1.4,3.6,1,2.5,,,,,,,102,,,,,,7.7,13.6,18.9,30.3,1,2.2,,,,,6.1,0.386,2016,81,,,,,,,,,,220
Timothe Luwawu-Cabarrot,(INTL) ABA,MEG,6.6,,,,870.8,0.424242424,0.372,,,,,,,,0.459016393,,,,,,,,,,,,79,,,,28,870.8,31.1,14.6,1.1,3.7,4.8,2.8,,0.965517241,1.7,0.4,23.9,101.5,0.482,0.522,https://basketball.realgm.com/player/Timothe-Luwawu-Cabarrot/Summary/46508,4.9,2.9,4.1,0.69,2.8,6.6,2.1,5.6,,,,,,,97.4,,,,,,3.7,14.3,16.4,17.3,1.4,2.9,,,,24,12.2,0.398,2016,79,,,,,,,,,,210
Tomaz Bolcina,(INTL) ABA,SEN,6.1,,,,453.6,0.540983607,0.289,,,,,,,,0.2375,,,,,,,,,,,,81,,,,24,453.6,18.9,9.1,1.6,3,4.6,1.3,,0.8125,0.5,0.2,26.1,101.6,0.5,0.527,https://basketball.realgm.com/player/Tomaz-Bolcina/Summary/29864,3.8,1.1,1.4,0.765,3.3,6.1,0.5,1.9,,,,,,,105,,,,,,10.7,20,17.2,15.4,1,1.5,,,,,8,0.466,2016,81,,,,,,,,,,200
Tomislav Gabric,(INTL) ABA,MET,2.4,,,,450,0.458333333,0.391,,,,,,,,0.647058824,,,,,,,,,,,,81,,,,25,450,18,7.8,1,1.6,2.6,0.4,,0.666666667,0.6,0,19.8,112.6,0.536,0.546,https://basketball.realgm.com/player/Tomislav-Gabric/Summary/27917,2.8,0.5,0.8,0.65,1.1,2.4,1.7,4.4,,,,,,,104.4,,,,,,6.2,10.8,5.2,7.3,0.2,1.7,,,,,6.8,0.408,2016,81,,,,,,,,,,185
Vanja Marinkovic,(INTL) ABA,PAR,3,,,,566.8,0.366666667,0.255,,,,,,,,0.558823529,,,,,,,,,,,,78,,,,26,566.8,21.8,6.1,0.4,2.2,2.5,1.2,,1.5,0.5,0.2,18,91.6,0.384,0.42,https://basketball.realgm.com/player/Vanja-Marinkovic/Summary/49609,2.1,0.9,1.2,0.8,1.1,3,1,3.8,,,,,,,106.9,,,,,,2.2,12.5,10,10.4,1,1.3,,,,30,6.8,0.313,2016,78,,,,,,,,,,194
Bogdan Bogdanovic,(INTL) ABA,PAR,6.7,,,,775,0.447761194,0.34,,,,,,,,0.492424242,,,,,,,,,,,,77,,,,25,775,31,15,0.7,3.4,4.1,3.8,,1.727272727,1.2,0.3,26.7,108.2,0.48,0.515,https://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,5.2,2.4,3.2,0.738,3,6.7,2.2,6.5,,,,,,,99.8,,,,,,2.9,13.8,24.7,12.9,1.1,2.4,,,,27,13.2,0.397,2014,77,,,,,,,,,,225
Dario Saric,(INTL) ABA,CIB,8.5,,,,921.2,0.564705882,0.345,,,,,,,,0.267241379,,,,,,,,,,,,82,,,,28,921.2,32.9,16.7,2.3,7.5,9.7,3.2,,0.941176471,1.3,0.6,27.2,107.9,0.549,0.589,https://basketball.realgm.com/player/Dario-Saric/Summary/24342,5.9,3.9,5.7,0.681,4.8,8.5,1.1,3.1,,,,,,,96.6,,,,,,9.9,24.9,19.7,19.5,2,2.2,,,,12,11.6,0.503,2014,82,,,,,,,,,,225
Domagoj Bosnjak,(INTL) ABA,SIR,1.9,,,,540,0.315789474,0.306,,,,,,,,0.568181818,,,,,,,,,,,,79,,,,25,540,21.6,4.6,0.6,2.6,3.2,1.6,,2,0.8,0.1,13.6,98.1,0.408,0.467,https://basketball.realgm.com/player/Domagoj-Bosnjak/Summary/27914,1.4,1,1.3,0.75,0.6,1.9,0.8,2.5,,,,,,,108.3,,,,,,3.4,15.1,13.3,13.4,0.4,2.1,,,,,4.4,0.321,2014,79,,,,,,,,,,200
Jusuf Nurkic,(INTL) ABA,CED,6.8,,,,464.8,0.558823529,0.143,,,,,,,,0.042253521,,,,,,,,,,,,83,,,,28,464.8,16.6,11.7,2.7,3,5.7,0.7,,0.4375,1.1,0.8,33,117.5,0.543,0.612,https://basketball.realgm.com/player/Jusuf-Nurkic/Summary/32965,3.8,3.9,5.6,0.701,3.8,6.8,0,0.3,,,,,,,91.2,,,,,,20.5,22.6,9.8,14.7,6.1,3.8,,,,16,7.1,0.54,2014,83,,,,,,,,,,290
Marko Lukovic,(INTL) ABA,MEG,2.5,,,,415,0.36,0.4,,,,,,,,0.285714286,,,,,,,,,,,,82,,,,25,415,16.6,4.7,0.6,1.9,2.5,0.4,,0.333333333,0.6,0.3,16.2,93.5,0.425,0.507,https://basketball.realgm.com/player/Marko-Lukovic/Summary/26834,1.3,1.8,2.7,0.657,0.9,2.5,0.4,1,,,,,,,111.8,,,,,,4.3,13.5,4.1,19.9,1.7,1.8,,,,,3.5,0.368,2014,82,,,,,,,,,,192
Marko Ramljak,(INTL) ABA,ZAD,3.3,,,,689,0.424242424,0.217,,,,,,,,0.45,,,,,,,,,,,,80,,,,26,689,26.5,6,0.8,3,3.8,1.4,,0.666666667,1.3,0.2,17,79.7,0.39,0.435,https://basketball.realgm.com/player/Marko-Ramljak/Summary/24756,2,1.4,2.2,0.621,1.4,3.3,0.6,2.7,,,,,,,104.5,,,,,,3.8,15.8,9.8,23,0.9,2.9,,,,,6,0.342,2014,80,,,,,,,,,,210
Matej Rojc,(INTL) ABA,KRK,2.4,,,,515,0.458333333,0.353,,,,,,,,0.368421053,,,,,,,,,,,,77,,,,25,515,20.6,4.8,1,1.2,2.2,2.2,,2,0.4,0,13.6,108.2,0.484,0.527,https://basketball.realgm.com/player/Matej-Rojc/Summary/26563,1.6,1.1,1.7,0.651,1.1,2.4,0.5,1.4,,,,,,,106.1,,,,,,5.9,7.3,18.2,19.2,0.2,1.1,,,,,3.8,0.421,2014,77,,,,,,,,,,190
Nemanja Dangubic,(INTL) ABA,MEG,5.1,,,,655.2,0.529411765,0.295,,,,,,,,0.37037037,,,,,,,,,,,,81,,,,26,655.2,25.2,9.6,0.8,2.7,3.5,2,,1.111111111,0.8,0.2,19.8,100.5,0.502,0.535,https://basketball.realgm.com/player/Nemanja-Dangubic/Summary/24806,3.6,1.3,2,0.654,2.7,5.1,0.9,3,,,,,,,112.1,,,,,,4,12.6,13.9,17.1,0.6,1.8,,,,24,8.1,0.448,2014,81,,,,,,,,,,176
Nenad Miljenovic,(INTL) ABA,MEG,4.2,,,,670,0.523809524,0.333,,,,,,,,0.288135593,,,,,,,,,,,,76,,,,25,670,26.8,9.7,0.8,2.6,3.5,5.2,,2.476190476,1.2,0.1,17.3,120.2,0.524,0.611,https://basketball.realgm.com/player/Nenad-Miljenovic/Summary/25782,2.8,3.6,4.7,0.754,2.2,4.2,0.6,1.7,,,,,,,111.2,,,,,,3.9,11.5,32,21,0.5,2.5,,,,,5.9,0.476,2014,76,,,,,,,,,,200
Nikola Ivanovic,(INTL) ABA,BUD,3.2,,,,491.4,0.5,0.343,,,,,,,,0.448275862,,,,,,,,,,,,75,,,,26,491.4,18.9,8.1,0.3,1,1.3,3.3,,2.2,0.9,0,22.6,115.1,0.497,0.58,https://basketball.realgm.com/player/Nikola-Ivanovic/Summary/25924,2.5,2.3,2.5,0.894,1.6,3.2,0.9,2.6,,,,,,,103.4,,,,,,2.4,6.5,34.9,17.7,0,2.8,,,,,5.8,0.421,2014,75,,,,,,,,,,170
Nikola Jokic,(INTL) ABA,MEG,6.6,,,,650,0.636363636,0.221,,,,,,,,0.282608696,,,,,,,,,,,,83,,,,26,650,25,11.4,2.5,3.9,6.4,2,,1.333333333,0.8,1,21.4,115.1,0.552,0.569,https://basketball.realgm.com/player/Nikola-Jokic/Summary/49571,4.8,1.2,1.8,0.667,4.2,6.6,0.6,2.6,,,,,,,108.4,,,,,,12.6,18,15.6,13.3,3.9,1.7,,,,11,9.2,0.521,2014,83,,,,,,,,,,284
Nikola Milutinov,(INTL) ABA,PAR,3.4,,,,332,0.5,0,,,,,,,,0.028571429,,,,,,,,,,,,84,,,,20,332,16.6,4.4,1.4,1.3,2.7,0.3,,0.6,0.4,0.3,14.4,110.4,0.471,0.509,https://basketball.realgm.com/player/Nikola-Milutinov/Summary/27707,1.7,1.1,1.8,0.6,1.7,3.4,0,0.1,,,,,,,104.5,,,,,,10.8,9.8,2.7,10.5,1.7,1.5,,,,26,3.5,0.471,2014,84,,,,,,,,,,220
Toni Katic,(INTL) ABA,SIR,1.9,,,,332.5,0.315789474,0.235,,,,,,,,0.269230769,,,,,,,,,,,,74,,,,25,332.5,13.3,2.9,0.3,1.2,1.5,1.9,,1.266666667,0.5,0,18.2,81,0.348,0.453,https://basketball.realgm.com/player/Toni-Katic/Summary/24753,0.8,1,1.3,0.758,0.6,1.9,0.2,0.7,,,,,,,108.9,,,,,,3,11.4,25.4,31.5,0.3,2.3,,,,,2.6,0.318,2014,74,,,,,,,,,,180
Vasilije Micic,(INTL) ABA,MEG,6.1,,,,782.6,0.557377049,0.289,,,,,,,,0.322222222,,,,,,,,,,,,75,,,,26,782.6,30.1,11.6,0.7,2.4,3,5.6,,1.6,1.7,0,21.5,101.2,0.506,0.553,https://basketball.realgm.com/player/Vasilije-Micic/Summary/26557,4.2,2.3,3.3,0.698,3.4,6.1,0.8,2.9,,,,,,,110.8,,,,,,2.7,9.2,32.4,25,0,3.1,,,,22,9,0.46,2014,75,,,,,,,,,,188
Aleks Simeonov,(INTL) ABA,LEV,5,,,,580,0.64,0.265,,,,,,,,0.350649351,,,,,,,,,,,,78,,,,25,580,23.2,9.4,0.8,2.2,3,1.2,,0.8,0.6,0.2,20.8,100.7,0.554,0.577,https://basketball.realgm.com/player/Aleks-Simeonov/Summary/26784,3.9,0.8,1,0.875,3.2,5,0.7,2.7,,,,,,,115.6,,,,,,4.2,13.2,11,15.7,1,1.3,,,,,7.7,0.508,2015,78,,,,,,,,,,200
Aleksandar Cvetkovic,(INTL) ABA,MZT,4.7,,,,642.2,0.468085106,0.324,,,,,,,,0.356164384,,,,,,,,,,,,74,,,,26,642.2,24.7,8.7,0.7,2.8,3.5,4.1,,1.863636364,1.4,0,20.7,101.8,0.471,0.522,https://basketball.realgm.com/player/Aleksandar-Cvetkovic/Summary/24800,3,1.8,2.4,0.774,2.2,4.7,0.8,2.6,,,,,,,102.8,,,,,,3,14.6,32.7,20.9,0.2,3.3,,,,,7.3,0.413,2015,74,,,,,,,,,,165
Ante Zizic,(INTL) ABA,CIB,4.9,,,,387.5,0.612244898,0,,,,,,,,0,,,,,,,,,,,,83,,,,25,387.5,15.5,7.4,1.4,1.9,3.3,0.3,,0.272727273,0.3,0.9,22,111.7,0.602,0.629,https://basketball.realgm.com/player/Ante-Zizic/Summary/49134,3,1.4,2.1,0.679,3,4.9,0,0,,,,,,,105.8,,,,,,11.8,14,4,15.6,5.8,1,,,,23,4.9,0.602,2015,83,,,,,,,,,,254
Deyan Karamfilov,(INTL) ABA,LEV,1,,,,520,0.3,0.236,,,,,,,,0.6875,,,,,,,,,,,,70,,,,25,520,20.8,2.3,0.1,1.7,1.8,2.4,,1.2,0.6,0,12.9,64,0.323,0.348,https://basketball.realgm.com/player/Deyan-Karamfilov/Summary/28290,0.8,0.3,0.4,0.7,0.3,1,0.5,2.2,,,,,,,115.6,,,,,,0.5,11.3,20.1,37.5,0.2,1.7,,,,,3.2,0.241,2015,70,,,,,,,,,,165
Dusan Kutlesic,(INTL) ABA,MET,3.9,,,,618.8,0.512820513,0.243,,,,,,,,0.5125,,,,,,,,,,,,78,,,,26,618.8,23.8,8.6,0.7,1.3,2.1,1.7,,1,0.8,0,22.4,92.5,0.431,0.475,https://basketball.realgm.com/player/Dusan-Kutlesic/Summary/30713,3,1.7,2.3,0.721,2,3.9,1,4.1,,,,,,,107.9,,,,,,3.9,7.1,13.9,15.4,0,1.8,,,,,8,0.368,2015,78,,,,,,,,,,195
Gregor Hrovat,(INTL) ABA,OLI,2,,,,420.9,0.5,0.227,,,,,,,,0.487179487,,,,,,,,,,,,77,,,,23,420.9,18.3,4.7,0.7,1.9,2.6,1.4,,1.166666667,0.8,0.2,15.7,97.3,0.411,0.483,https://basketball.realgm.com/player/Gregor-Hrovat/Summary/42157,1.4,1.5,2.3,0.673,1,2,0.4,1.9,,,,,,,99.8,,,,,,4.6,13.3,13.4,19.3,0.9,2.4,,,,,3.9,0.356,2015,77,,,,,,,,,,192
Henrik Sirko,(INTL) ABA,ZAD,1,,,,300,0.8,0.216,,,,,,,,0.666666667,,,,,,,,,,,,78,,,,25,300,12,3,0.8,1,1.8,0.5,,1.25,0.4,0,14.7,102.2,0.467,0.481,https://basketball.realgm.com/player/Henrik-Sirko/Summary/27607,1.2,0.2,0.3,0.714,0.8,1,0.4,2,,,,,,,106.7,,,,,,7.8,10.8,7.2,11.2,0.3,1.7,,,,,3,0.395,2015,78,,,,,,,,,,208
Luka Mitrovic,(INTL) ABA,ZVE,4.9,,,,788.7,0.571428571,0.341,,,,,,,,0.346666667,,,,,,,,,,,,80,,,,33,788.7,23.9,10,1.8,4.1,5.9,2.2,,1.157894737,0.9,0.6,20.6,113.2,0.551,0.591,https://basketball.realgm.com/player/Luka-Mitrovic/Summary/24808,3.7,1.8,2.3,0.787,2.8,4.9,0.9,2.6,,,,,,,94.6,,,,,,9.9,20.3,15.8,18.4,2.6,2.2,,,,30,7.5,0.492,2015,80,,,,,,,,,,200
Marko Ramljak,(INTL) ABA,ZAD,4.3,,,,761.8,0.534883721,0.282,,,,,,,,0.410958904,,,,,,,,,,,,80,,,,26,761.8,29.3,8.2,1.1,3.5,4.6,1.8,,1.058823529,1.6,0.3,16.4,98.3,0.484,0.509,https://basketball.realgm.com/player/Marko-Ramljak/Summary/24756,3.1,1.1,1.7,0.659,2.3,4.3,0.8,3,,,,,,,102.1,,,,,,4.5,14.9,11.3,17,1.2,3.1,,,,,7.3,0.426,2015,80,,,,,,,,,,210
Matej Rojc,(INTL) ABA,KRK,2.8,,,,462.8,0.428571429,0.522,,,,,,,,0.243243243,,,,,,,,,,,,77,,,,26,462.8,17.8,5.3,0.5,0.9,1.4,1.9,,1.461538462,0.7,0.1,16.4,104.9,0.515,0.578,https://basketball.realgm.com/player/Matej-Rojc/Summary/26563,1.7,1.4,1.9,0.755,1.2,2.8,0.5,0.9,,,,,,,106.6,,,,,,3.5,6.3,17.9,22.8,0.5,2.2,,,,,3.7,0.454,2015,77,,,,,,,,,,190
Mihajlo Andric,(INTL) ABA,PAR,1.6,,,,594.5,0.4375,0.394,,,,,,,,0.68,,,,,,,,,,,,79,,,,29,594.5,20.5,6.1,0.2,1.2,1.4,1.3,,1.3,0.3,0.1,15,109.9,0.541,0.566,https://basketball.realgm.com/player/Mihajlo-Andric/Summary/32675,2,0.7,1,0.75,0.7,1.6,1.3,3.4,,,,,,,105.8,,,,,,1.4,7,11.6,15.1,0.5,0.9,,,,,5,0.407,2015,79,,,,,,,,,,187
Nemanja Krstic,(INTL) ABA,MEG,1.8,,,,368,0.5,0.333,,,,,,,,0.56097561,,,,,,,,,,,,80,,,,23,368,16,4.4,0.6,1.2,1.8,0.3,,0.75,0.5,0.1,13.3,104.6,0.495,0.511,https://basketball.realgm.com/player/Nemanja-Krstic/Summary/24807,1.7,0.3,0.5,0.727,0.9,1.8,0.8,2.3,,,,,,,111.3,,,,,,4.3,8.2,2.5,9.1,0.5,1.7,,,,,4.1,0.4,2015,80,,,,,,,,,,183
Nenad Miljenovic,(INTL) ABA,MEG,7.6,,,,760.8,0.513157895,0.245,,,,,,,,0.208333333,,,,,,,,,,,,76,,,,24,760.8,31.7,13.3,0.9,3.7,4.6,8.4,,2.545454545,1.5,0.1,21.4,112.1,0.487,0.563,https://basketball.realgm.com/player/Nenad-Miljenovic/Summary/25782,4.4,4,5.1,0.78,3.9,7.6,0.5,2,,,,,,,107.6,,,,,,3.2,12.9,43.3,22,0.3,2.4,,,,,9.6,0.461,2015,76,,,,,,,,,,200
Nikola Milutinov,(INTL) ABA,PAR,6.6,,,,812,0.575757576,0,,,,,,,,0,,,,,,,,,,,,84,,,,29,812,28,9.8,3.6,4,7.6,1.3,,1,0.4,0.8,16.6,120.6,0.573,0.592,https://basketball.realgm.com/player/Nikola-Milutinov/Summary/27707,3.8,2.2,3.8,0.587,3.8,6.6,0,0,,,,,,,101.4,,,,,,15.5,17.8,9.1,14,3,0.9,,,,26,6.6,0.573,2015,84,,,,,,,,,,220
Ognjen Jaramaz,(INTL) ABA,MEG,3.2,,,,540,0.375,0.195,,,,,,,,0.492063492,,,,,,,,,,,,76,,,,25,540,21.6,5.5,0.9,1.6,2.5,2.6,,1.857142857,1,0.1,17.6,88.7,0.341,0.386,https://basketball.realgm.com/player/Ognjen-Jaramaz/Summary/27833,1.8,1.2,2,0.633,1.2,3.2,0.6,3.1,,,,,,,108.4,,,,,,4.7,8.4,17.6,16,0.5,2.4,,,,28,6.3,0.293,2015,76,,,,,,,,,,181
Rade Zagorac,(INTL) ABA,MEG,5.7,,,,673.9,0.473684211,0.397,,,,,,,,0.344827586,,,,,,,,,,,,81,,,,23,673.9,29.3,11.2,1,2.4,3.4,1.9,,0.95,0.7,0.2,18.4,105.3,0.515,0.558,https://basketball.realgm.com/player/Rade-Zagorac/Summary/30700,3.9,2.3,3.2,0.726,2.7,5.7,1.2,3,,,,,,,110.8,,,,,,4.1,9,10.2,16.6,0.7,1.3,,,,5,8.7,0.447,2015,81,,,,,,,,,,205
Stojan Gjuroski,(INTL) ABA,LEV,1.8,,,,353.4,0.5,0.283,,,,,,,,0.608695652,,,,,,,,,,,,79,,,,19,353.4,18.6,4.6,0.3,1.5,1.7,0.7,,0.636363636,0.4,0.3,16.2,81.6,0.46,0.469,https://basketball.realgm.com/player/Stojan-Gjuroski/Summary/23387,1.7,0.4,0.7,0.538,0.9,1.8,0.8,2.8,,,,,,,117,,,,,,1.8,10.7,7.1,17.6,1.6,1.1,,,,,4.6,0.375,2015,79,,,,,,,,,,205
Vanja Marinkovic,(INTL) ABA,PAR,2,,,,379.9,0.35,0.385,,,,,,,,0.473684211,,,,,,,,,,,,78,,,,29,379.9,13.1,3.9,0.2,1,1.2,0.7,,0.875,0.2,0.1,17.8,93.8,0.468,0.486,https://basketball.realgm.com/player/Vanja-Marinkovic/Summary/49609,1.4,0.4,0.7,0.632,0.7,2,0.7,1.8,,,,,,,104.9,,,,,,1.9,9,9,16.4,0.5,0.9,,,,30,3.8,0.376,2015,78,,,,,,,,,,194
Andrej Jelavic,(INTL) ABA,MEG,4.9,,,,957,0.632653061,0.301,,,,,,,,0.409638554,,,,,,,,,,,,83,,,,30,957,31.9,10.7,1.3,5.9,7.3,1.7,,1,1.3,0.8,15.8,110.2,0.558,0.583,https://basketball.realgm.com/player/Andrej-Jelavic/Summary/179324,4.1,1.4,2,0.729,3.1,4.9,1,3.4,,,,,,,107.5,,,,,,5.5,22.9,8,15.6,2.7,2.1,,,,,8.3,0.496,2024,83,,,,,,,,,,224
Andrija Grbovic,(INTL) ABA,BUD,1.2,,,,127.4,0.333333333,0.154,,,,,,,,0.612903226,,,,,,,,,,,,80,,,,14,127.4,9.1,2.4,0.9,1.2,2.1,0.1,,0.25,0.1,0.1,20.4,84.7,0.279,0.348,https://basketball.realgm.com/player/Andrija-Grbovic/Summary/139641,0.7,0.6,0.7,0.9,0.4,1.2,0.3,1.9,,,,,,,106,,,,,,13,17.7,2.2,11.2,0.9,0.9,,,,,3.1,0.233,2024,80,,,,,,,,,,185
Boris Tisma,(INTL) ABA,SPL,1.5,,,,407.5,0.4,0.37,,,,,,,,0.594594595,,,,,,,,,,,,81,,,,25,407.5,16.3,4.2,0.7,2.2,2.9,0.7,,0.636363636,0.4,0.2,15.4,94.8,0.495,0.523,https://basketball.realgm.com/player/Boris-Tisma/Summary/116754,1.4,0.6,0.8,0.737,0.6,1.5,0.8,2.2,,,,,,,111.5,,,,,,5.8,16.3,7.2,21,1.2,1.4,,,,,3.7,0.387,2024,81,,,,,,,,,,207
David Mirkovic,(INTL) ABA,STU,3.3,,,,431.6,0.515151515,0.326,,,,,,,,0.352941176,,,,,,,,,,,,81,,,,26,431.6,16.6,7,1.3,2.5,3.9,0.5,,0.555555556,0.5,0.2,20,114.7,0.504,0.567,https://basketball.realgm.com/player/David-Mirkovic/Summary/188962,2.3,1.8,2.4,0.762,1.7,3.3,0.6,1.8,,,,,,,116.6,,,,,,11.2,19.8,5,13.1,1.2,1.5,,,,,5.1,0.447,2024,81,,,,,,,,,,255
Filip Jovic,(INTL) ABA,MEG,4.8,,,,329.7,0.666666667,0.385,,,,,,,,0.111111111,,,,,,,,,,,,80,,,,21,329.7,15.7,8.3,1.1,2.1,3.2,0.6,,0.6,0.5,0.2,21.7,118.9,0.65,0.642,https://basketball.realgm.com/player/Filip-Jovic/Summary/188929,3.4,1.3,2.5,0.528,3.2,4.8,0.2,0.6,,,,,,,110.3,,,,,,9.1,16,6.7,12.8,1.2,1.8,,,,,5.4,0.628,2024,80,,,,,,,,,,225
Ilija Miluasevic,(INTL) ABA,MEG,0.6,,,,102.3,0.5,0.286,,,,,,,,0.76,,,,,,,,,,,,74,,,,11,102.3,9.3,2.7,0.2,0.5,0.6,0.4,,1.333333333,0.5,0,14.7,107.2,0.444,0.506,https://basketball.realgm.com/player/Ilija-Miluasevic/Summary/136286,0.8,0.5,0.5,1,0.3,0.6,0.5,1.9,,,,,,,113.9,,,,,,2.5,5.8,5.5,9.2,0,2.6,,,,,2.5,0.333,2024,74,,,,,,,,,,174
Ivan Perasovic,(INTL) ABA,CIB,1.7,,,,379.5,0.647058824,0.341,,,,,,,,0.514285714,,,,,,,,,,,,79,,,,23,379.5,16.5,4.5,1,1.3,2.3,0.8,,1.6,0.1,0.3,12.8,119.1,0.58,0.591,https://basketball.realgm.com/player/Ivan-Perasovic/Summary/120993,1.7,0.4,0.6,0.643,1.1,1.7,0.6,1.8,,,,,,,119.2,,,,,,7.7,11.9,7.6,12.1,2.5,0.4,,,,,3.5,0.494,2024,79,,,,,,,,,,198
Krsevan Klarica,(INTL) ABA,ZAD,0.4,,,,57.2,0.5,0.167,,,,,,,,0.777777778,,,,,,,,,,,,77,,,,13,57.2,4.4,1.1,0.2,0.6,0.8,0.2,,1,0,0,22.6,63.4,0.283,0.293,https://basketball.realgm.com/player/Krsevan-Klarica/Summary/159476,0.4,0.1,0.2,0.5,0.2,0.4,0.2,1.4,,,,,,,114,,,,,,4.1,17.5,5.9,11.2,0,0,,,,,1.8,0.217,2024,77,,,,,,,,,,
