year,pick,player_name,profile_url,career_ast_pct,career_stl_pct,career_blk_pct,career_bpm,career_obpm,career_dbpm,career_vorp,career_ws,career_ws48,career_per,career_ts_pct,career_usg_pct
2016,22,Malachi Richardson,https://www.basketball-reference.com/players/r/richama01.html,11.0,6.3,5.7,-4.8,-0.1,-0.009,-1.3,-0.4,0.3,4.0,625.0,0.3
2016,23,Ante Žižić,https://www.basketball-reference.com/players/z/zizican01.html,22.4,16.3,6.6,-0.8,3.5,0.11,-1.8,2.8,0.6,27.0,1517.0,2.3
2016,24,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/players/l/luwawti01.html,10.8,6.8,7.8,-3.1,4.7,0.043,-0.9,1.0,3.7,60.0,5254.0,0.7
2016,25,Brice Johnson,https://www.basketball-reference.com/players/j/johnsbr02.html,25.4,18.0,4.7,-2.5,0.1,0.062,1.9,-0.1,0.3,0.0,107.0,5.8
2016,26,Furkan Korkmaz,https://www.basketball-reference.com/players/k/korkmfu01.html,11.2,6.5,10.2,-1.4,7.6,0.067,-0.6,2.2,5.5,49.0,5447.0,0.7
2016,27,Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html,18.3,11.7,18.2,1.7,57.8,0.133,0.2,33.8,23.9,573.0,20921.0,1.7
2016,28,Skal Labissière,https://www.basketball-reference.com/players/l/labissk01.html,19.1,14.2,8.9,-1.6,4.4,0.081,-0.7,2.3,2.1,43.0,2607.0,3.4
2016,29,Dejounte Murray,https://www.basketball-reference.com/players/m/murrade01.html,18.3,10.7,27.8,0.7,26.2,0.085,0.7,9.6,16.6,432.0,14745.0,0.8
2016,30,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html,16.6,12.5,7.2,-1.5,11.3,0.143,0.5,7.7,3.6,75.0,3782.0,4.1
2016,31,Deyonta Davis,https://www.basketball-reference.com/players/d/davisde01.html,21.7,15.2,6.0,-1.7,3.6,0.131,-0.4,2.2,1.3,6.0,1299.0,4.4
2016,32,Ivica Zubac,https://www.basketball-reference.com/players/z/zubaciv01.html,25.7,19.4,9.1,0.5,54.3,0.18,0.3,33.7,20.6,483.0,14471.0,3.7
2016,33,Cheick Diallo,https://www.basketball-reference.com/players/d/diallch01.html,27.9,18.5,5.2,-1.2,6.3,0.139,-0.2,3.5,2.9,3.0,2186.0,2.7
2016,34,Tyler Ulis,https://www.basketball-reference.com/players/u/ulisty01.html,7.1,4.3,29.0,-2.2,0.5,0.008,-1.4,-0.5,0.9,58.0,2782.0,0.3
2016,35,Rade Zagorac,https://www.basketball-reference.com/players/z/zagorra01.html,,,,,,,,,,,,
2016,36,Malcolm Brogdon,https://www.basketball-reference.com/players/b/brogdma01.html,12.6,7.8,24.3,1.7,33.4,0.119,-0.4,22.3,11.1,296.0,13481.0,0.7
2016,37,Chinanu Onuaku,https://www.basketball-reference.com/players/o/onuakch01.html,16.3,10.4,7.4,-5.8,0.1,0.043,0.4,0.0,0.1,1.0,74.0,1.1
2016,38,Patrick McCaw,https://www.basketball-reference.com/players/m/mccawpa01.html,7.9,5.2,10.2,-3.6,4.4,0.062,0.8,0.6,3.8,43.0,3373.0,0.7
2016,39,David Michineau,https://www.basketball-reference.com/players/m/michida01.html,,,,,,,,,,,,
2016,40,Diamond Stone,https://www.basketball-reference.com/players/s/stonedi01.html,22.7,14.0,0.0,-14.9,-0.1,-0.211,-5.9,-0.1,0.0,0.0,24.0,3.4
2016,41,Stephen Zimmerman,https://www.basketball-reference.com/players/z/zimmest01.html,24.9,17.6,5.3,-6.6,0.0,-0.005,-1.7,-0.1,0.1,0.0,108.0,3.7
2016,42,Isaiah Whitehead,https://www.basketball-reference.com/players/w/whiteis01.html,10.0,6.1,17.9,-4.2,-0.9,-0.025,-0.8,-2.0,1.1,26.0,1823.0,1.6
2016,43,Zhou Qi,https://www.basketball-reference.com/players/q/qizh01.html,14.3,9.9,2.1,-9.9,-0.2,-0.093,0.3,-0.5,0.2,0.0,125.0,9.5
2016,44,Isaïa Cordinier,https://www.basketball-reference.com/players/c/cordiis01.html,,,,,,,,,,,,
2016,45,Demetrius Jackson,https://www.basketball-reference.com/players/j/jacksde01.html,8.1,7.8,18.5,-1.3,0.2,0.087,0.8,0.1,0.2,0.0,136.0,0.6
2016,46,A.J. Hammons,https://www.basketball-reference.com/players/h/hammoaj01.html,21.0,12.8,3.8,-6.6,0.0,-0.001,0.0,-0.2,0.2,0.0,163.0,7.2
2016,47,Jake Layman,https://www.basketball-reference.com/players/l/laymaja01.html,10.9,7.2,5.8,-1.9,3.8,0.059,-0.4,1.3,2.5,49.0,3099.0,1.9
2016,48,Paul Zipser,https://www.basketball-reference.com/players/z/zipsepa01.html,15.1,8.3,7.0,-4.9,0.0,-0.001,-0.4,-1.5,1.4,30.0,1667.0,1.6
2016,49,Michael Gbinije,https://www.basketball-reference.com/players/g/gbinimi01.html,3.5,5.1,7.9,-9.2,-0.1,-0.136,-2.9,-0.1,0.0,0.0,32.0,0.0
2016,50,Georges Niang,https://www.basketball-reference.com/players/n/niangge01.html,13.6,7.9,8.0,-1.0,15.9,0.08,-0.7,6.9,9.0,32.0,9494.0,0.7
2016,51,Ben Bentil,https://www.basketball-reference.com/players/b/bentibe01.html,24.4,11.6,0.0,-19.7,-0.1,-0.473,-6.2,-0.1,0.0,0.0,10.0,0.0
2016,52,Joel Bolomboy,https://www.basketball-reference.com/players/b/bolomjo01.html,21.2,17.2,3.7,0.3,0.3,0.132,-0.4,0.1,0.1,0.0,91.0,1.8
2016,53,Petr Cornelie,https://www.basketball-reference.com/players/c/cornepe01.html,19.9,20.6,10.8,-6.1,0.0,-0.015,-2.7,-0.1,0.0,0.0,38.0,2.4
2016,54,Kay Felder,https://www.basketball-reference.com/players/f/feldeka01.html,10.9,6.1,22.5,-4.3,-0.4,-0.041,-0.4,-0.9,0.4,0.0,526.0,1.2
2016,55,Marcus Paige,https://www.basketball-reference.com/players/p/paigema01.html,15.7,7.7,16.1,-5.6,0.0,-0.006,-3.2,0.0,0.0,0.0,28.0,0.0
2016,56,Daniel Hamilton,https://www.basketball-reference.com/players/h/hamilda02.html,19.6,11.8,18.1,-3.1,0.0,0.0,-0.3,-0.1,0.1,3.0,232.0,0.4
2016,57,Wang Zhelin,https://www.basketball-reference.com/players/s/sheliwa01.html,,,,,,,,,,,,
2016,58,Abdel Nader,https://www.basketball-reference.com/players/n/naderab01.html,13.5,7.9,6.0,-3.0,2.8,0.052,0.4,-0.5,3.2,8.0,2583.0,1.8
2016,59,Isaiah Cousins,https://www.basketball-reference.com/players/c/cousiis01.html,,,,,,,,,,,,
2016,60,Tyrone Wallace,https://www.basketball-reference.com/players/w/wallaty01.html,11.9,7.4,10.4,-4.6,0.1,0.003,-0.6,-1.1,1.2,19.0,1714.0,1.1
2017,1,Markelle Fultz,https://www.basketball-reference.com/players/f/fultzma01.html,10.9,7.4,28.3,-1.6,8.4,0.066,0.4,1.5,6.9,164.0,6123.0,1.1
2017,2,Lonzo Ball,https://www.basketball-reference.com/players/b/balllo01.html,15.2,9.4,25.3,-0.3,13.2,0.066,1.1,2.1,11.1,256.0,9569.0,1.7
2017,3,Jayson Tatum,https://www.basketball-reference.com/players/t/tatumja01.html,20.1,11.5,18.1,3.2,65.5,0.156,0.6,34.7,30.8,585.0,20185.0,1.7
2017,4,Josh Jackson,https://www.basketball-reference.com/players/j/jacksjo02.html,15.0,9.4,12.6,-2.9,-1.7,-0.012,-0.9,-6.9,5.2,92.0,6718.0,2.1
2017,5,De'Aaron Fox,https://www.basketball-reference.com/players/f/foxde01.html,11.1,6.5,29.1,1.6,36.5,0.094,-0.6,21.8,14.7,547.0,18636.0,1.1
2017,6,Jonathan Isaac,https://www.basketball-reference.com/players/i/isaacjo01.html,19.8,13.5,5.6,-1.0,14.7,0.118,1.8,3.5,11.2,109.0,5993.0,5.6
2017,7,Lauri Markkanen,https://www.basketball-reference.com/players/m/markkla01.html,19.8,12.4,7.6,2.3,36.1,0.115,-1.2,24.4,11.7,456.0,15109.0,1.4
2017,8,Frank Ntilikina,https://www.basketball-reference.com/players/n/ntilila01.html,9.4,5.7,17.7,-4.4,0.3,0.003,0.0,-3.7,4.1,65.0,5454.0,1.1
2017,9,Dennis Smith Jr.,https://www.basketball-reference.com/players/s/smithde03.html,11.1,6.9,27.9,-2.3,2.3,0.015,0.2,-4.9,7.2,152.0,7601.0,1.3
2017,10,Zach Collins,https://www.basketball-reference.com/players/c/colliza01.html,19.2,13.8,13.6,-1.7,12.4,0.081,0.2,5.1,7.2,83.0,7321.0,2.9
2017,11,Malik Monk,https://www.basketball-reference.com/players/m/monkma01.html,11.0,6.3,20.5,0.2,15.3,0.058,-1.3,7.2,8.1,83.0,12614.0,1.3
2017,12,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html,11.6,6.5,14.0,0.3,25.4,0.106,-0.3,16.0,9.4,121.0,11497.0,0.4
2017,13,Donovan Mitchell,https://www.basketball-reference.com/players/m/mitchdo01.html,11.3,7.1,23.7,3.5,56.3,0.139,0.1,31.4,24.9,567.0,19461.0,0.8
2017,14,Bam Adebayo,https://www.basketball-reference.com/players/a/adebaba01.html,24.4,16.3,18.7,0.9,59.3,0.156,1.5,29.6,29.8,494.0,18308.0,2.7
2017,15,Justin Jackson,https://www.basketball-reference.com/players/j/jacksju01.html,12.0,7.2,8.3,-1.8,5.3,0.052,-1.0,2.8,2.6,61.0,4887.0,0.8
2017,16,Justin Patton,https://www.basketball-reference.com/players/p/pattoju01.html,16.0,10.8,9.1,-4.0,0.4,0.066,1.2,0.0,0.4,6.0,296.0,4.2
2017,17,D.J. Wilson,https://www.basketball-reference.com/players/w/wilsodj01.html,20.5,12.8,8.2,-2.5,2.9,0.077,0.1,0.2,2.7,6.0,1818.0,2.2
2017,18,T.J. Leaf,https://www.basketball-reference.com/players/l/leaftj01.html,16.7,12.7,5.1,-1.0,2.7,0.104,-0.8,1.3,1.4,2.0,1238.0,2.0
2017,19,John Collins,https://www.basketball-reference.com/players/c/collijo01.html,21.4,14.8,7.8,1.1,41.3,0.134,-0.5,28.7,12.6,438.0,14753.0,3.1
2017,20,Harry Giles,https://www.basketball-reference.com/players/g/gilesha01.html,24.0,15.9,13.9,-2.9,3.1,0.076,0.4,0.8,2.3,17.0,1935.0,2.6
2017,21,Terrance Ferguson,https://www.basketball-reference.com/players/f/fergute01.html,5.1,3.5,4.7,-4.1,4.4,0.053,0.1,1.3,3.1,124.0,4000.0,0.9
2017,22,Jarrett Allen,https://www.basketball-reference.com/players/a/allenja01.html,24.5,17.9,9.0,1.5,69.3,0.198,0.9,43.4,25.8,531.0,16755.0,3.7
2017,23,OG Anunoby,https://www.basketball-reference.com/players/a/anunoog01.html,12.2,8.0,8.1,-0.4,33.3,0.101,0.6,14.5,18.8,447.0,15800.0,1.8
2017,24,Tyler Lydon,https://www.basketball-reference.com/players/l/lydonty01.html,12.5,10.2,8.1,-2.8,0.2,0.084,-1.4,0.1,0.1,0.0,96.0,0.0
2017,25,Anžejs Pasečņiks,https://www.basketball-reference.com/players/p/pasecan01.html,16.7,13.3,5.9,-4.6,0.4,0.038,-1.6,0.2,0.2,0.0,443.0,2.4
2017,26,Caleb Swanigan,https://www.basketball-reference.com/players/s/swanica01.html,25.5,17.7,11.4,-6.6,-0.2,-0.015,0.4,-0.9,0.7,4.0,655.0,1.4
2017,27,Kyle Kuzma,https://www.basketball-reference.com/players/k/kuzmaky01.html,18.1,11.0,13.2,-0.5,15.8,0.043,-1.1,-0.4,16.2,423.0,17821.0,1.4
2017,28,Tony Bradley,https://www.basketball-reference.com/players/b/bradlto01.html,22.7,19.1,6.9,-0.2,8.7,0.172,-0.2,5.5,3.2,21.0,2437.0,4.0
2017,29,Derrick White,https://www.basketball-reference.com/players/w/whitede01.html,11.5,7.0,20.5,1.5,43.0,0.135,0.8,25.5,17.5,415.0,15347.0,2.9
2017,30,Josh Hart,https://www.basketball-reference.com/players/h/hartjo01.html,20.8,12.8,14.7,-0.4,39.2,0.111,1.0,20.3,18.8,304.0,17009.0,1.0
2017,31,Frank Jackson,https://www.basketball-reference.com/players/j/jacksfr01.html,8.6,5.4,8.4,-2.1,2.5,0.031,-1.8,0.9,1.5,31.0,3873.0,0.4
2017,32,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html,15.5,9.1,9.4,-2.9,1.5,0.054,0.0,0.1,1.3,7.0,1299.0,1.0
2017,33,Wes Iwundu,https://www.basketball-reference.com/players/i/iwundwe01.html,12.6,7.9,7.4,-4.0,4.2,0.053,0.1,0.9,3.3,51.0,3827.0,1.1
2017,34,Frank Mason III,https://www.basketball-reference.com/players/m/masonfr01.html,11.2,6.9,24.5,-1.6,1.2,0.035,-1.0,0.1,1.1,3.0,1616.0,0.9
2017,35,Ivan Rabb,https://www.basketball-reference.com/players/r/rabbiv01.html,22.6,16.7,11.3,-1.0,3.2,0.125,-0.7,1.9,1.4,18.0,1237.0,2.1
2017,36,Jonah Bolden,https://www.basketball-reference.com/players/b/boldejo01.html,18.7,13.5,7.9,-2.3,1.4,0.098,1.0,0.4,1.0,10.0,686.0,4.7
2017,37,Semi Ojeleye,https://www.basketball-reference.com/players/o/ojelese01.html,12.3,8.1,4.0,-3.0,5.2,0.061,-0.4,1.4,3.8,24.0,4111.0,0.4
2017,38,Jordan Bell,https://www.basketball-reference.com/players/b/belljo01.html,18.6,13.9,13.7,-1.4,4.9,0.121,1.5,2.1,2.8,17.0,1937.0,5.1
2017,39,Jawun Evans,https://www.basketball-reference.com/players/e/evansja01.html,11.1,6.3,17.9,-5.8,-0.4,-0.022,0.4,-1.0,0.6,4.0,843.0,0.6
2017,40,Dwayne Bacon,https://www.basketball-reference.com/players/b/bacondw01.html,13.1,7.1,8.7,-4.0,0.8,0.01,-1.1,-1.4,2.2,80.0,4012.0,0.3
2017,41,Tyler Dorsey,https://www.basketball-reference.com/players/d/dorsety01.html,13.3,8.1,12.4,-1.3,1.1,0.031,-1.7,0.3,0.8,16.0,1680.0,0.4
2017,42,Thomas Bryant,https://www.basketball-reference.com/players/b/bryanth01.html,22.9,15.7,8.2,1.4,21.4,0.166,-0.4,14.8,6.5,146.0,6184.0,3.5
2017,43,Isaiah Hartenstein,https://www.basketball-reference.com/players/h/harteis01.html,23.5,18.2,14.5,-0.1,30.8,0.185,2.3,16.1,14.8,138.0,8019.0,4.3
2017,44,Damyean Dotson,https://www.basketball-reference.com/players/d/dotsoda01.html,12.2,6.7,11.2,-1.9,3.0,0.034,-0.9,1.1,1.9,49.0,4242.0,0.4
2017,45,Dillon Brooks,https://www.basketball-reference.com/players/b/brookdi01.html,9.1,5.9,9.9,-2.5,16.4,0.051,-0.7,2.7,13.7,498.0,15514.0,0.7
2017,46,Sterling Brown,https://www.basketball-reference.com/players/b/brownst02.html,17.4,10.6,8.2,-2.4,6.6,0.071,0.3,1.2,5.4,29.0,4458.0,0.9
2017,47,Ike Anigbogu,https://www.basketball-reference.com/players/a/anigbik01.html,18.5,18.7,3.2,-0.9,0.0,0.057,-0.3,0.0,0.1,0.0,36.0,9.9
2017,48,Sindarius Thornwell,https://www.basketball-reference.com/players/t/thornsi01.html,10.3,6.5,8.5,-4.0,1.1,0.032,0.9,-0.3,1.5,18.0,1721.0,1.7
2017,49,Vlatko Čančar,https://www.basketball-reference.com/players/c/cancavl01.html,14.3,9.3,10.3,-2.3,2.4,0.076,-0.2,1.0,1.4,11.0,1527.0,1.3
2017,50,Mathias Lessort,https://www.basketball-reference.com/players/l/lessoma01.html,,,,,,,,,,,,
2017,51,Monte Morris,https://www.basketball-reference.com/players/m/morrimo01.html,9.4,5.6,21.7,0.5,24.7,0.12,-0.3,17.3,7.4,166.0,9873.0,0.7
2017,52,Edmond Sumner,https://www.basketball-reference.com/players/s/sumneed01.html,9.3,6.0,11.3,-2.8,3.2,0.069,-0.2,1.0,2.2,41.0,2256.0,1.3
2017,53,Kadeem Allen,https://www.basketball-reference.com/players/a/allenka01.html,9.6,5.9,26.2,-1.3,1.0,0.075,0.1,0.6,0.4,2.0,640.0,1.1
2017,54,Alec Peters,https://www.basketball-reference.com/players/p/peteral01.html,14.0,8.8,7.9,-0.5,0.3,0.055,-2.3,0.2,0.0,0.0,225.0,0.7
2017,55,Nigel Williams-Goss,https://www.basketball-reference.com/players/w/willini01.html,8.5,6.6,16.4,-5.2,0.0,0.017,1.3,-0.1,0.1,0.0,50.0,1.7
2017,56,Jabari Bird,https://www.basketball-reference.com/players/b/birdja01.html,12.2,9.0,10.5,-2.7,0.2,0.098,-0.4,0.1,0.2,1.0,115.0,0.7
2017,57,Sasha Vezenkov,https://www.basketball-reference.com/players/v/vezenal01.html,14.8,10.5,5.1,-0.2,1.0,0.098,-0.7,0.5,0.5,0.0,511.0,1.3
2017,58,Ognjen Jaramaz,https://www.basketball-reference.com/players/j/jaramog01.html,,,,,,,,,,,,
2017,59,Jaron Blossomgame,https://www.basketball-reference.com/players/b/blossja01.html,19.1,12.4,4.2,-1.9,0.3,0.03,-1.8,0.2,0.1,4.0,439.0,1.6
2017,60,Alpha Kaba,https://www.basketball-reference.com/players/k/kabaal01.html,,,,,,,,,,,,
2018,1,Deandre Ayton,https://www.basketball-reference.com/players/a/aytonde01.html,26.6,18.6,8.3,0.9,40.1,0.146,-0.3,22.9,17.2,423.0,13210.0,2.8
2018,2,Marvin Bagley III,https://www.basketball-reference.com/players/b/baglema01.html,20.5,15.7,6.6,0.2,14.4,0.097,-1.6,9.2,5.2,136.0,7080.0,2.5
2018,3,Luka Dončić,https://www.basketball-reference.com/players/d/doncilu01.html,23.9,13.5,41.6,6.5,61.0,0.175,1.1,39.5,21.5,479.0,16771.0,1.2
2018,4,Jaren Jackson Jr.,https://www.basketball-reference.com/players/j/jacksja02.html,15.9,10.3,8.4,0.0,30.5,0.115,0.8,11.0,19.5,435.0,12764.0,5.9
2018,5,Trae Young,https://www.basketball-reference.com/players/y/youngtr01.html,9.1,5.5,44.6,4.8,44.1,0.125,-2.3,37.1,7.1,493.0,16902.0,0.4
2018,6,Mo Bamba,https://www.basketball-reference.com/players/b/bambamo01.html,25.4,17.4,7.5,-1.1,15.6,0.122,1.0,5.5,10.1,101.0,6121.0,6.9
2018,7,Wendell Carter Jr.,https://www.basketball-reference.com/players/c/cartewe01.html,24.2,16.5,11.1,-0.6,30.4,0.126,0.3,15.0,15.3,383.0,11598.0,2.4
2018,8,Collin Sexton,https://www.basketball-reference.com/players/s/sextoco01.html,7.2,5.2,20.9,0.9,17.5,0.065,-2.2,15.4,2.1,347.0,12897.0,0.4
2018,9,Kevin Knox,https://www.basketball-reference.com/players/k/knoxke01.html,14.1,8.6,6.2,-2.8,0.9,0.008,-1.6,-2.3,3.2,77.0,5606.0,1.3
2018,10,Mikal Bridges,https://www.basketball-reference.com/players/b/bridgmi01.html,10.4,6.7,12.2,0.6,46.4,0.112,0.3,28.1,18.3,528.0,19875.0,1.6
2018,11,Shai Gilgeous-Alexander,https://www.basketball-reference.com/players/g/gilgesh01.html,12.9,7.8,26.2,4.7,69.3,0.201,1.4,47.5,21.8,491.0,16556.0,2.2
2018,12,Miles Bridges,https://www.basketball-reference.com/players/b/bridgmi02.html,18.3,10.9,14.2,0.6,24.4,0.082,-0.6,13.3,11.1,357.0,14338.0,2.1
2018,13,Jerome Robinson,https://www.basketball-reference.com/players/r/robinje01.html,12.2,6.8,10.7,-4.5,-0.2,-0.004,-0.3,-1.5,1.4,12.0,1685.0,1.5
2018,14,Michael Porter Jr.,https://www.basketball-reference.com/players/p/portemi01.html,19.2,12.4,8.0,2.3,29.1,0.127,-1.2,18.1,11.1,320.0,10997.0,1.7
2018,15,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html,16.7,10.4,10.1,-1.8,8.6,0.061,0.0,3.0,5.7,99.0,6778.0,0.5
2018,16,Zhaire Smith,https://www.basketball-reference.com/players/s/smithzh01.html,8.7,5.6,11.4,-4.4,0.0,0.011,-1.6,-0.1,0.1,2.0,143.0,1.1
2018,17,Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html,13.6,8.9,15.7,0.2,27.3,0.11,1.0,11.5,15.8,240.0,11871.0,1.0
2018,18,Lonnie Walker IV,https://www.basketball-reference.com/players/w/walkelo01.html,10.9,6.1,10.8,-1.4,4.9,0.033,-1.1,0.1,4.8,95.0,7025.0,1.2
2018,19,Kevin Huerter,https://www.basketball-reference.com/players/h/huertke01.html,11.2,6.7,14.6,-0.6,20.1,0.067,-0.4,11.0,9.1,391.0,14367.0,1.1
2018,20,Josh Okogie,https://www.basketball-reference.com/players/o/okogijo01.html,10.7,8.4,8.0,-2.3,13.0,0.072,0.6,4.7,8.2,188.0,8648.0,1.9
2018,21,Grayson Allen,https://www.basketball-reference.com/players/a/allengr01.html,10.3,6.4,11.3,0.2,24.1,0.106,-0.1,15.0,9.1,270.0,10878.0,1.0
2018,22,Chandler Hutchison,https://www.basketball-reference.com/players/h/hutchch01.html,19.9,11.4,6.2,-3.7,1.1,0.03,-0.2,-0.6,1.7,25.0,1790.0,0.9
2018,23,Aaron Holiday,https://www.basketball-reference.com/players/h/holidaa01.html,8.4,5.1,16.3,-2.0,10.9,0.067,0.0,3.6,7.3,67.0,7782.0,0.9
2018,24,Anfernee Simons,https://www.basketball-reference.com/players/s/simonan01.html,9.0,5.1,19.1,1.1,14.9,0.063,-2.1,12.0,2.9,213.0,11331.0,0.4
2018,25,Moritz Wagner,https://www.basketball-reference.com/players/w/wagnemo01.html,19.9,13.2,11.5,0.0,17.0,0.134,0.2,9.8,7.2,57.0,6061.0,1.6
2018,26,Landry Shamet,https://www.basketball-reference.com/players/s/shamela01.html,7.2,4.3,9.5,-1.1,14.0,0.077,-0.8,8.2,5.7,103.0,8703.0,0.6
2018,27,Robert Williams,https://www.basketball-reference.com/players/w/williro04.html,23.4,18.5,9.9,1.6,25.7,0.238,3.0,15.2,10.5,101.0,5179.0,7.4
2018,28,Jacob Evans,https://www.basketball-reference.com/players/e/evansja02.html,8.9,5.7,11.7,-6.2,-0.6,-0.047,-1.3,-0.9,0.3,2.0,622.0,2.1
2018,29,Džanan Musa,https://www.basketball-reference.com/players/m/musadz01.html,13.3,9.0,12.3,-3.7,0.0,0.003,-0.9,-0.5,0.5,0.0,526.0,0.2
2018,30,Omari Spellman,https://www.basketball-reference.com/players/s/spellom01.html,17.2,13.0,8.0,-0.6,2.4,0.068,-0.8,1.1,1.3,14.0,1691.0,2.6
2018,31,Elie Okobo,https://www.basketball-reference.com/players/o/okoboel01.html,10.7,6.2,19.8,-3.2,0.5,0.014,-0.9,-0.3,0.7,19.0,1677.0,0.6
2018,32,Jevon Carter,https://www.basketball-reference.com/players/c/carteje01.html,9.5,5.9,13.9,-1.9,8.8,0.065,0.4,2.3,6.5,49.0,6506.0,1.4
2018,33,Jalen Brunson,https://www.basketball-reference.com/players/b/brunsja01.html,10.1,5.9,27.9,3.1,50.0,0.155,-0.7,38.4,11.6,373.0,15511.0,0.3
2018,34,Devonte' Graham,https://www.basketball-reference.com/players/g/grahade01.html,8.4,5.0,25.9,0.8,12.7,0.073,-1.3,8.1,4.6,171.0,8359.0,0.6
2018,35,Melvin Frazier,https://www.basketball-reference.com/players/f/frazime01.html,6.7,5.1,2.5,-7.3,-0.4,-0.062,-2.7,-0.6,0.2,0.0,290.0,0.6
2018,36,Mitchell Robinson,https://www.basketball-reference.com/players/r/robinmi01.html,19.3,18.0,4.0,0.8,37.5,0.208,1.4,23.2,14.2,212.0,8646.0,7.0
2018,37,Gary Trent Jr.,https://www.basketball-reference.com/players/t/trentga02.html,7.7,4.5,7.6,-0.7,19.5,0.074,-0.7,11.0,8.5,227.0,12632.0,0.6
2018,38,Khyri Thomas,https://www.basketball-reference.com/players/t/thomakh01.html,7.4,5.2,13.9,-2.3,0.5,0.058,-0.4,0.1,0.4,2.0,409.0,2.3
2018,39,Isaac Bonga,https://www.basketball-reference.com/players/b/bongais01.html,12.9,9.2,8.0,-3.8,1.7,0.044,0.3,0.4,1.3,57.0,1871.0,1.7
2018,40,Rodions Kurucs,https://www.basketball-reference.com/players/k/kurucro01.html,15.8,10.1,7.7,-3.3,2.3,0.052,0.6,-0.3,2.5,55.0,2103.0,1.3
2018,41,Jarred Vanderbilt,https://www.basketball-reference.com/players/v/vandeja01.html,22.8,16.8,9.4,-1.3,17.6,0.126,1.2,8.2,9.4,173.0,6715.0,1.9
2018,42,Bruce Brown,https://www.basketball-reference.com/players/b/brownbr01.html,14.1,9.4,13.3,-1.9,21.1,0.082,0.3,9.7,11.4,270.0,12340.0,1.6
2018,43,Justin Jackson,https://www.basketball-reference.com/players/j/jacksju02.html,,,,,,,,,,,,
2018,44,Issuf Sanon,https://www.basketball-reference.com/players/s/sanonis01.html,,,,,,,,,,,,
2018,45,Hamidou Diallo,https://www.basketball-reference.com/players/d/diallha01.html,16.7,11.1,9.3,-2.5,6.2,0.06,0.4,0.7,5.5,44.0,4918.0,1.4
2018,46,De'Anthony Melton,https://www.basketball-reference.com/players/m/meltode01.html,14.0,8.8,16.6,-1.0,14.5,0.083,1.5,2.6,11.9,148.0,8457.0,1.9
2018,47,Svi Mykhailiuk,https://www.basketball-reference.com/players/m/mykhasv01.html,9.4,5.9,12.3,-1.4,4.8,0.037,-1.1,1.5,3.3,103.0,6227.0,0.5
2018,48,Keita Bates-Diop,https://www.basketball-reference.com/players/b/bateske01.html,15.3,10.0,7.2,-1.2,7.4,0.078,-0.4,3.9,3.6,67.0,4565.0,1.8
2018,49,Chimezie Metu,https://www.basketball-reference.com/players/m/metuch01.html,22.8,14.1,7.9,-1.7,5.7,0.076,0.0,1.8,3.9,38.0,3565.0,2.3
2018,50,Alize Johnson,https://www.basketball-reference.com/players/j/johnsal02.html,28.7,22.2,7.7,-1.6,1.3,0.108,-0.8,0.5,0.8,1.0,568.0,1.6
2018,51,Tony Carr,https://www.basketball-reference.com/players/c/carrto01.html,,,,,,,,,,,,
2018,52,Vince Edwards,https://www.basketball-reference.com/players/e/edwarvi01.html,7.1,6.9,0.0,-1.6,0.0,-0.014,-4.8,0.0,0.0,0.0,16.0,0.0
2018,53,Devon Hall,https://www.basketball-reference.com/players/h/hallde01.html,6.6,4.8,21.3,-6.0,-0.2,-0.116,-0.7,-0.3,0.1,0.0,81.0,1.1
2018,54,Shake Milton,https://www.basketball-reference.com/players/m/miltosh01.html,10.2,6.6,18.9,-1.4,11.7,0.084,-0.7,5.5,6.2,47.0,6698.0,1.0
2018,55,Arnoldas Kulboka,https://www.basketball-reference.com/players/k/kulboar01.html,0.0,0.0,0.0,-14.7,0.0,-0.217,-7.1,0.0,0.0,0.0,5.0,0.0
2018,56,Ray Spalding,https://www.basketball-reference.com/players/s/spaldra01.html,23.6,17.2,4.6,-5.2,0.1,0.024,-1.0,-0.1,0.2,3.0,167.0,5.1
2018,57,Kevin Hervey,https://www.basketball-reference.com/players/h/herveke01.html,22.7,12.7,13.9,-4.0,-0.1,-0.085,-1.1,-0.2,0.1,0.0,52.0,1.7
2018,58,Thomas Welsh,https://www.basketball-reference.com/players/w/welshth01.html,12.1,6.0,20.5,2.2,0.1,0.162,-1.1,0.1,0.0,0.0,36.0,0.0
2018,59,George King,https://www.basketball-reference.com/players/k/kingge03.html,26.8,13.3,0.0,-14.0,-0.1,-0.225,-3.2,-0.1,0.0,0.0,25.0,0.0
2018,60,Kostas Antetokounmpo,https://www.basketball-reference.com/players/a/antetko01.html,21.7,14.8,4.6,-10.1,-0.2,-0.098,0.3,-0.4,0.2,0.0,87.0,4.1
2019,1,Zion Williamson,https://www.basketball-reference.com/players/w/willizi01.html,15.0,11.5,23.7,4.7,26.5,0.171,0.1,19.5,7.0,232.0,7438.0,2.0
