_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
3134914_Men_2018_all,"Travis, Reid",Southeastern Conference,Kentucky,2018,"[[0, 0.9588, 0.0676, 0.0153], [1, 1.0385, 0.0129, 0.0029], [2, 0.7214, 0.0165, 0.0037], [4, 0.6857, 0.0195, 0.0044], [5, 1.0977, 0.0215, 0.0049], [6, 1.4154, 0.0359, 0.0081], [7, 0.9687, 0.0072, 0.0016], [8, 1.4338, 0.1386, 0.0313], [9, 0.8788, 0.3281, 0.0741], [10, 0.9904, 0.0667, 0.0151], [11, 0.7961, 0.0352, 0.0079], [12, 1.0368, 0.038, 0.0086], [13, 1.1639, 0.1251, 0.0283], [14, 1.2015, 0.0872, 0.0197]]","[0, 0, 0.002, 0.3347, 0.6633]",521,PF/C,ReTravis,"[0, 0.0002, 0.0646, 0.1504, 0.7848]",123,308,103,140,293,129,109,517,41,152,484,93,201,26,113,88,110.9712,302.0738,99.0019,886.1933,0.5721,0,0.2692,1.0,0.7788,0.5795,0.3068,0.1481,0.7391,0.6079,0.4978,0.3877,0.1145,0.5556,0,0.0,0.0,0.75,0.0556,0.1667,0.0,0.6667,0.5833,0.6667,0.3333,0.0,0.1,0.7273,0,0.25,1.0,0.8889,1.0,0.0,0.0,0.7333,0.7895,0.4737,0.1053,0.4211,0.4,0.3704,0.1481,0.4444,0.5529,0.5556,0.5789,1476,0.0554,0.1688,0.1256,0.2038,1470,0.1881,0.0371,0.0082,0.0301,0.6107,0.6042,117.6414,4.0268,2.4591,102.0101,102.842,Luck adjusted,-1.6845,-1.5281,Luck adjusted,-1.0177,-0.9233,Luck adjusted,3134914,22,6-8,Sr,F,"Minneapolis, MN",4.8284,4.8284,-0.8493,Adjusted from Def 3P%,-0.7387,2.9586,-0.5131,-0.4463,Adjusted from Def 3P%,High,Men
3147656_Men_2018_all,"Booth, Phil",Big East Conference,Villanova,2018,"[[0, 0.9019, 0.2409, 0.0885], [1, 1.003, 0.1454, 0.0534], [2, 1.0179, 0.1328, 0.0487], [3, 0.9174, 0.1034, 0.038], [4, 0.8553, 0.0617, 0.0226], [5, 1.1971, 0.0331, 0.0122], [6, 1.366, 0.0213, 0.0078], [7, 1.098, 0.0841, 0.0309], [9, 0.5472, 0.005, 0.0018], [13, 1.5403, 0.0462, 0.017], [14, 1.2617, 0.1262, 0.0463]]","[0.1933, 0.7602, 0.0465, 0, 0]",926,CG,PhBooth,"[0.4011, 0.5663, 0.0301, 0.0026, 0]",139,611,58,72,492,28,110,608,30,71,546,22,233,253,109,124,109.1088,564.2048,100.3585,1272.2967,0.5107,0,0.3636,0.5761,0.5963,0.1846,0.4355,0.1667,0.7401,0.3642,0.2243,0.2551,0.5206,0.7692,0,0.5217,0.8333,1.0,0.4286,0.5,0.3333,1.0,0.1111,0.1944,0.1667,0.6389,0.1818,0.6061,0,0.4118,0.3571,0.6667,0.2778,0.3333,0.0,0.76,0.7463,0.403,0.0896,0.5075,0.8529,0.4242,0.0303,0.5455,0.5288,0.7778,0.6119,2066,0.2292,0.1489,0.0112,0.2751,2049,0.1174,0.0239,0.0137,0.0067,0.8777,0.869,113.7996,4.7453,4.1647,105.5542,105.2171,Luck adjusted,-0.6796,-0.744,Luck adjusted,-0.5905,-0.6465,Luck adjusted,3147656,5,6-3,Sr,G,"Baltimore, MD",5.2159,5.2159,-0.4249,Adjusted from Def 3P%,-0.4856,4.7117,-0.3693,-0.422,Adjusted from Def 3P%,High,Men
3937103_Men_2018_all,"McQuaid, Matt",Big Ten Conference,Michigan St.,2018,"[[0, 0.899, 0.1025, 0.0216], [1, 1.0641, 0.0937, 0.0198], [2, 1.0728, 0.2844, 0.0601], [3, 1.0326, 0.0125, 0.0026], [4, 0.6643, 0.088, 0.0186], [5, 1.1293, 0.0179, 0.0038], [6, 1.3108, 0.0286, 0.006], [7, 1.0971, 0.0882, 0.0186], [9, 0.6704, 0.0758, 0.016], [13, 0.9458, 0.0546, 0.0115], [14, 1.5385, 0.1539, 0.0325]]","[0.0389, 0.9579, 0.0032, 0, 0]",631,CG,MaMcquaid,"[0.1583, 0.7067, 0.1192, 0.0158, 0]",154,302,144,124,211,126,111,223,118,110,171,125,98,173,40,58,110.9021,274.481,96.2444,1126.715,0.449,0,0.422,0.9589,0.65,0.4615,0.3103,0.6667,0.8103,0.214,0.1476,0.214,0.6384,0.2,0,0.3333,1.0,0.25,0.0,0.0,0.0,0.8,0.2174,0.1739,0.0435,0.7826,0.2857,0.8,0,0.525,0.9524,0.8,0.5,0.0,0.0,0.8,0.3636,0.2727,0.0,0.7273,0.4848,0.3514,0.2838,0.3649,0.5664,0.4348,0.7909,1882,0.1151,0.1275,0.0272,0.1462,1885,0.0762,0.0279,0.0111,0.0037,0.717,0.7154,120.2657,3.458,2.4792,101.8402,100.3466,Luck adjusted,-1.7045,-1.9854,Luck adjusted,-1.2193,-1.4203,Luck adjusted,3937103,20,6-5,Sr,G,"Duncanville, TX",3.4863,3.4863,-2.1407,Adjusted from Def 3P%,-2.4483,2.5321,-1.5314,-1.7514,Adjusted from Def 3P%,High,Men
3147501_Men_2018_all,"Hill, Ahmed",Atlantic Coast Conference,Virginia Tech,2018,"[[0, 0.844, 0.1517, 0.0351], [1, 1.1098, 0.0501, 0.0116], [2, 1.0695, 0.3296, 0.0763], [3, 0.9915, 0.012, 0.0028], [4, 0.672, 0.0781, 0.0181], [5, 1.074, 0.0269, 0.0062], [6, 1.329, 0.0354, 0.0082], [7, 1.0992, 0.0646, 0.015], [9, 0.7434, 0.0169, 0.0039], [13, 0.4929, 0.0521, 0.0121], [14, 1.4402, 0.1825, 0.0422]]","[0, 0.1465, 0.7229, 0.1307, 0]",615,WG,AhHill,"[0.0298, 0.6113, 0.3181, 0.0408, 0]",317,312,334,205,150,250,112,178,137,74,86,97,169,185,93,76,108.6696,365.4433,99.3435,1199.1417,0.5089,0,0.3838,0.9577,0.6774,0.5397,0.3026,0.3913,0.806,0.1893,0.2627,0.2147,0.5226,0.1667,0,0.1667,1.0,0.1818,0.0,0.1429,1.0,0.8,0.2083,0.4583,0.2917,0.25,0.0,0.7547,0,0.4091,0.8889,0.7959,0.641,0.25,0.0,0.8077,0.3467,0.6533,0.0533,0.2933,0.1837,0.4091,0.1136,0.4773,0.5438,0.1875,0.7133,1898,0.0737,0.1177,0.0252,0.1823,1884,0.111,0.0249,0.0138,0.0026,0.8759,0.8714,109.4834,1.573,1.3777,99.9892,99.2397,Luck adjusted,-1.6663,-1.8101,Luck adjusted,-1.452,-1.5774,Luck adjusted,3147501,13,6-5,Sr,G,"Augusta, GA",3.2182,3.2182,-2.4031,Adjusted from Def 3P%,-2.6826,2.8558,-2.0941,-2.3377,Adjusted from Def 3P%,High,Men
4278556_Men_2018_all,"Ballock, Mitch",Big East Conference,Creighton,2018,"[[0, 0.8617, 0.0812, 0.0186], [1, 1.0112, 0.1868, 0.0429], [2, 1.2498, 0.2601, 0.0597], [3, 1.1847, 0.0677, 0.0156], [4, 0.7111, 0.0374, 0.0086], [5, 1.0608, 0.0534, 0.0123], [6, 1.2294, 0.0171, 0.0039], [7, 1.0693, 0.0648, 0.0149], [9, 0.6817, 0.0136, 0.0031], [13, 1.2813, 0.0369, 0.0085], [14, 1.1708, 0.181, 0.0416]]","[0, 0.1351, 0.5501, 0.3148, 0]",588,WG,MiBallock,"[0.1478, 0.6677, 0.1257, 0.0588, 0]",213,576,142,144,465,102,113,273,105,85,183,83,51,218,32,19,109.5102,295.2976,100.2305,1082.6733,0.5882,0,0.422,0.8261,0.6563,0.381,0.4737,0.1111,0.7368,0.1413,0.119,0.0706,0.8104,0.6667,0,0.4286,0.6667,1.0,0.5,0.0,0.0,0.5,0.1176,0.1176,0.0588,0.8235,0.5,0.6154,0,0.3684,0.9524,0.6667,0.5,0.5,0.0,0.7619,0.3,0.1286,0.0571,0.8143,0.8276,0.3737,0.0909,0.4848,0.6245,0.6471,0.5643,1888,0.1579,0.1388,0.0301,0.1575,1864,0.1206,0.0259,0.0139,0.0084,0.8082,0.7986,123.2652,3.4685,2.8033,105.2516,104.4603,Luck adjusted,-0.8112,-0.9619,Luck adjusted,-0.6479,-0.7682,Luck adjusted,4278556,24,6-5,So,G,"Eudora, KS",3.7541,3.7541,-1.8621,Adjusted from Def 3P%,-1.9631,3.0889,-1.4871,-1.5678,Adjusted from Def 3P%,High,Men
4278067_Men_2018_all,"Claxton, Nicolas",Southeastern Conference,Georgia,2018,"[[0, 0.872, 0.0615, 0.0165], [1, 0.9426, 0.0185, 0.005], [2, 0.6901, 0.0221, 0.0059], [3, 0.617, 0.0176, 0.0047], [4, 0.6433, 0.0204, 0.0055], [5, 1.1426, 0.0273, 0.0073], [6, 1.2972, 0.0218, 0.0058], [7, 1.0748, 0.0135, 0.0036], [8, 1.3244, 0.0807, 0.0216], [9, 0.8091, 0.3074, 0.0824], [10, 0.8849, 0.0996, 0.0267], [11, 0.7366, 0.0551, 0.0148], [12, 1.0675, 0.0442, 0.0118], [13, 1.3534, 0.0844, 0.0226], [14, 0.9932, 0.1259, 0.0338]]","[0, 0, 0, 0.5071, 0.4929]",601,PF/C,NiClaxton,"[0, 0.0008, 0.097, 0.5249, 0.3773]",193,117,285,133,56,225,114,93,201,94,49,170,234,64,112,122,109.2427,393.1405,99.8829,1009.9167,0.5085,0,0.2813,0.8333,0.7143,0.475,0.3197,0.1795,0.6421,0.6376,0.3758,0.4094,0.2148,0.6471,0,0.6667,0.5,0.7241,0.0952,0.2,0.0,0.6667,0.4865,0.7838,0.1351,0.0811,0.2083,0.5,0,0.3077,1.0,0.75,0.6667,0.2,0.5,0.4878,1.1714,0.3429,0.2857,0.3714,0.9333,0.431,0.0862,0.4828,0.4899,0.6757,0.4857,1771,0.1196,0.1704,0.0822,0.2257,1750,0.2057,0.0368,0.0194,0.0804,0.7913,0.783,105.9603,1.9393,1.5346,95.5245,93.9097,Luck adjusted,-2.6195,-2.9279,Luck adjusted,-2.0511,-2.2925,Luck adjusted,4278067,33,6-11,So,F,"Greenville, SC",2.4598,2.4598,-3.1008,Adjusted from Def 3P%,-3.5386,1.9432,-2.4279,-2.7707,Adjusted from Def 3P%,High,Men
3907780_Men_2018_all,"Robinson, Jr., Galen",American Athletic Conference,Houston,2018,"[[0, 0.7903, 0.2008, 0.0555], [1, 1.0072, 0.2988, 0.0826], [2, 1.0101, 0.1078, 0.0298], [3, 0.908, 0.0108, 0.003], [4, 0.7985, 0.0762, 0.0211], [5, 1.0322, 0.0213, 0.0059], [6, 1.1554, 0.0238, 0.0066], [7, 1.1596, 0.0611, 0.0169], [9, 0.6583, 0.0532, 0.0147], [13, 1.0935, 0.0285, 0.0079], [14, 1.1425, 0.1177, 0.0325]]","[1, 0, 0, 0, 0]",579,PG,GaRobinson,"[0.8744, 0.125, 0.0006, 0, 0]",242,191,318,183,104,260,115,38,269,102,27,221,152,79,91,61,105.7795,290.2702,101.0206,1120.56,0.5,0,0.3418,0.9259,0.5714,0.1538,0.3934,0.125,0.6706,0.368,0.3939,0.2641,0.342,0.6,0,0.2857,1.0,0.75,0.0,0.0,0.0,0.8,0.4167,0.3333,0.0833,0.5833,1.8,0.5897,0,0.2,1.0,0.6667,0.15,0.3333,0.0,0.6552,0.6591,0.6818,0.2045,0.1136,2.375,0.2414,0.1782,0.5805,0.5043,0.5,0.5568,1848,0.2793,0.2136,0.0177,0.1723,1857,0.0868,0.0185,0.0258,0.0033,0.7506,0.7515,113.7012,1.7603,1.3213,94.4998,91.126,Luck adjusted,-2.2244,-2.8897,Luck adjusted,-1.6717,-2.1717,Luck adjusted,3907780,25,6-1,Sr,G,"Houston, TX",1.8202,1.8202,-3.7371,Adjusted from Def 3P%,-4.4883,1.4241,-2.8085,-3.373,Adjusted from Def 3P%,High,Men
4278355_Men_2018_all,"Toppin, Obi",Atlantic 10 Conference,Dayton,2018,"[[0, 0.9377, 0.0391, 0.0123], [1, 0.9447, 0.0181, 0.0057], [2, 1.194, 0.0152, 0.0048], [4, 0.7768, 0.0275, 0.0086], [5, 1.2293, 0.0601, 0.0189], [6, 1.3668, 0.0401, 0.0126], [7, 1.1676, 0.0105, 0.0033], [8, 1.3665, 0.1525, 0.048], [9, 0.8745, 0.2397, 0.0754], [10, 0.8888, 0.1077, 0.0339], [11, 1.4816, 0.0302, 0.0095], [12, 1.0965, 0.0471, 0.0148], [13, 1.6726, 0.0696, 0.0219], [14, 1.4815, 0.1426, 0.0448]]","[0, 0, 0, 0, 1]",395,PF/C,ObToppin,"[0.0003, 0.0118, 0.1906, 0.2146, 0.5828]",70,346,40,97,294,69,116,340,94,138,301,116,279,21,183,96,104.372,375.256,102.6309,869.95,0.6774,0,0.5238,1.0,0.8033,0.6803,0.4375,0.6667,0.7229,0.2767,0.61,0.32,0.07,0.8333,0,0.0,0.0,0.9048,0.1579,0.6667,0.1667,0.8889,0.3,0.7,0.3,0.0,0.16,0.7857,0,0.5,1.0,0.8511,0.8,0.4444,1.0,0.6364,0.1897,0.8103,0.1552,0.0345,0.1778,0.5167,0.1333,0.35,0.685,0.8333,0.7845,1426,0.1493,0.1679,0.08,0.2442,1420,0.1661,0.034,0.0141,0.0372,0.6514,0.649,121.9165,5.0423,3.2847,96.5265,95.0389,Luck adjusted,-1.568,-1.8653,Luck adjusted,-1.0176,-1.2106,Luck adjusted,4278355,1,6-9,Fr,F,"Brooklyn, NY",3.956,3.956,-1.5979,Adjusted from Def 3P%,-1.862,2.6551,-1.037,-1.2084,Adjusted from Def 3P%,High,Men
3132062_Men_2018_all,"Taylor, B.J.",American Athletic Conference,UCF,2018,"[[0, 0.8831, 0.2767, 0.0924], [1, 1.0664, 0.135, 0.0451], [2, 1.0197, 0.1258, 0.042], [3, 0.913, 0.0544, 0.0182], [4, 0.6668, 0.1005, 0.0336], [5, 1.0532, 0.0209, 0.007], [6, 1.4523, 0.0289, 0.0096], [7, 1.1591, 0.0565, 0.0189], [9, 0.4909, 0.0224, 0.0075], [13, 1.0591, 0.0391, 0.013], [14, 1.4184, 0.14, 0.0468]]","[0.2622, 0.7378, 0, 0, 0]",582,s-PG,BjTaylor,"[0.5901, 0.4043, 0.0056, 0, 0]",173,578,98,109,447,58,117,457,70,75,316,38,198,164,94,104,106.4204,460.8452,100.28,1137.4967,0.3939,0,0.372,0.7541,0.5106,0.125,0.2885,0.0333,0.7792,0.663,0.2597,0.2873,0.453,0.4,0,0.3571,1.0,0.5,0.0,0.25,0.0,0.8571,0.2917,0.25,0.1667,0.5833,1.0,0.6129,0,0.52,0.7692,0.6552,0.1579,0.0,0.0,0.7468,1.4107,0.5179,0.0357,0.4464,0.5,0.3645,0.1963,0.4393,0.4682,0.4792,0.6875,1884,0.1877,0.1172,0.012,0.2429,1888,0.0609,0.0171,0.0154,0.0,0.8556,0.8539,114.4103,4.0548,3.4692,102.3562,101.3201,Luck adjusted,-0.7966,-0.9997,Luck adjusted,-0.6803,-0.8537,Luck adjusted,3132062,1,6-2,Sr,G,"Orlando, FL",4.3864,4.3864,-1.1622,Adjusted from Def 3P%,-1.423,3.9318,-0.9924,-1.2151,Adjusted from Def 3P%,High,Men
3936190_Men_2018_all,"Hunter, Jordan",West Coast Conference,Saint Mary's (CA),2018,"[[5, 1.0159, 0.0671, 0.014], [7, 0.8751, 0.0026, 0], [8, 1.2035, 0.2204, 0.0459], [9, 0.8824, 0.3824, 0.0795], [10, 1.0492, 0.1562, 0.0325], [12, 0.9969, 0.0231, 0.0048], [13, 1.2407, 0.1099, 0.0229], [14, 1.1628, 0.0383, 0.008]]","[0, 0, 0, 0, 1]",444,C,JoHunter,"[0, 0, 0.001, 0.0067, 0.9923]",172,239,189,150,165,167,118,382,85,113,314,88,186,0,136,50,106.5533,235.0679,102.6079,894.71,0.586,0,0.0,0.0,0.6397,0.5287,0.44,0.0909,0.6104,0.414,0.7312,0.2688,0.0,0.6071,0,0.0,0.0,0.6538,0.0,0.0,0.0,0.6471,0.6071,0.9286,0.0714,0.0,0.0588,0.625,0,0.0,0.0,0.7143,1.0,0.0,0.0,0.5,0.5,0.875,0.125,0.0,0.2,0.3714,0.1429,0.4857,0.586,0.6071,0.625,1394,0.0686,0.1617,0.1206,0.1742,1399,0.2114,0.0515,0.0179,0.0566,0.6994,0.6964,120.6529,2.8815,2.0154,96.3575,95.286,Luck adjusted,-1.996,-2.2058,Luck adjusted,-1.39,-1.5361,Luck adjusted,3936190,01,6-10,Sr,C,"Vaucluse, NSW",4.0989,4.0989,-1.4432,Adjusted from Def 3P%,-1.6288,3.0416,-1.005,-1.1342,Adjusted from Def 3P%,High,Men
3907408_Men_2018_all,"Hall, Donta",Southeastern Conference,Alabama,2018,"[[5, 1.0722, 0.0269, 0.0049], [7, 0.6731, 0.0012, 0], [8, 1.5492, 0.2185, 0.0397], [9, 0.804, 0.3753, 0.0682], [10, 0.9414, 0.0865, 0.0157], [11, 2.8135, 0.0032, 0], [12, 0.7938, 0.0195, 0.0035], [13, 1.5769, 0.1342, 0.0244], [14, 1.2597, 0.1348, 0.0245]]","[0, 0, 0, 0.1389, 0.8611]",537,C,DoHall,"[0, 0, 0.0018, 0.0067, 0.9914]",67,111,102,83,89,111,119,162,153,131,133,157,204,1,127,77,110.1401,272.4833,99.1815,924.9267,0.6176,0,1.0,1.0,0.8268,0.6286,0.2727,0.5714,0.7213,0.5951,0.6195,0.3756,0.0049,0.7714,0,0.0,0.0,0.8333,0.04,0.4,0.0,0.8421,0.5429,0.8571,0.1429,0.0,0.0741,0.64,0,0.0,0.0,0.6818,1.0,0.3333,1.0,0.6333,1.2,0.88,0.12,0.0,0.0625,0.3333,0.1111,0.5556,0.622,0.7714,0.64,1592,0.039,0.1248,0.1079,0.1643,1608,0.2377,0.0244,0.0087,0.0553,0.6732,0.6793,123.6967,4.0293,2.7123,96.0519,95.9099,Luck adjusted,-2.6682,-2.6951,Luck adjusted,-1.8126,-1.8309,Luck adjusted,3907408,00,6-9,Sr,F,"Luverne, AL",2.9866,2.9866,-2.5174,Adjusted from Def 3P%,-2.567,2.1028,-1.7102,-1.7439,Adjusted from Def 3P%,High,Men
4397008_Men_2018_all,"Langford, Romeo",Big Ten Conference,Indiana,2018,"[[0, 0.9379, 0.3085, 0.0939], [1, 0.9731, 0.0977, 0.0297], [2, 0.9197, 0.1004, 0.0305], [3, 0.782, 0.0516, 0.0157], [4, 0.7983, 0.0659, 0.02], [5, 1.1031, 0.0337, 0.0102], [6, 1.3353, 0.0407, 0.0124], [7, 0.9652, 0.0532, 0.0162], [9, 0.4474, 0.009, 0.0027], [13, 1.2143, 0.0615, 0.0187], [14, 1.1022, 0.1776, 0.054]]","[0, 0.1126, 0.8869, 0.0005, 0]",640,WG,RoLangford,"[0.0199, 0.3449, 0.5154, 0.1194, 0.0004]",143,369,115,107,229,83,120,352,96,97,249,73,266,121,142,124,109.7709,483.6567,98.2312,1111.5883,0.5226,0,0.2727,0.6364,0.6338,0.2222,0.3952,0.2449,0.7249,0.4884,0.3669,0.3204,0.3127,0.6923,0,0.0,0.0,0.8333,0.1333,0.375,0.6667,0.8462,0.4063,0.5625,0.25,0.1875,0.1667,0.5614,0,0.2273,0.4,0.6486,0.375,0.4,0.25,0.7391,0.5823,0.4684,0.2532,0.2785,0.5676,0.411,0.0274,0.5616,0.4871,0.5625,0.5,1901,0.1313,0.1385,0.0475,0.2506,1875,0.1231,0.0224,0.0133,0.026,0.7934,0.7832,110.0364,3.8491,3.0539,101.9105,101.5915,Luck adjusted,-1.4937,-1.5544,Luck adjusted,-1.1699,-1.2174,Luck adjusted,4397008,0,6-6,Fr,G,"New Albany, IN",3.9248,3.9248,-1.5281,Adjusted from Def 3P%,-1.6664,3.1465,-1.1969,-1.3051,Adjusted from Def 3P%,High,Men
3913173_Men_2018_all,"Jeter, Chase",Pac 12 Conference,Arizona,2018,"[[5, 0.9919, 0.0157, 0.0037], [7, 0.7993, 0.0011, 0], [8, 1.3465, 0.2422, 0.057], [9, 0.8348, 0.4727, 0.1112], [10, 0.9162, 0.0594, 0.014], [12, 0.9466, 0.0153, 0.0036], [13, 1.1285, 0.1162, 0.0273], [14, 1.4689, 0.0774, 0.0182]]","[0, 0, 0, 0.1526, 0.8474]",496,C,ChJeter,"[0, 0, 0.0052, 0.0115, 0.9833]",135,73,224,166,97,233,121,20,354,175,54,359,222,0,140,82,107.8779,287.3258,101.9998,747.2367,0.5766,0,0.0,0.0,0.7214,0.6139,0.3293,0.3704,0.6228,0.5135,0.6306,0.3694,0.0,0.52,0,0.0,0.0,0.6111,0.0,0.2857,0.5,0.64,1.0,0.72,0.28,0.0,0.2308,0.8462,0,0.0,0.0,0.9167,1.0,0.0,0.0,0.6667,1.3846,0.9231,0.0769,0.0,0.4545,0.2778,0.1667,0.5556,0.5766,0.52,0.8462,1265,0.0557,0.1392,0.103,0.2176,1262,0.2106,0.0499,0.0111,0.0274,0.5771,0.5752,112.2324,2.5426,1.4674,92.3426,90.528,Luck adjusted,-3.004,-3.3549,Luck adjusted,-1.7279,-1.9298,Luck adjusted,3913173,04,6-10,Jr,C,"Las Vegas, NV",1.2735,1.2735,-4.1482,Adjusted from Def 3P%,-4.4354,0.7346,-2.3861,-2.5512,Adjusted from Def 3P%,High,Men
3914282_Men_2018_all,"Boatwright, Bennie",Pac 12 Conference,Southern California,2018,"[[0, 0.9645, 0.0792, 0.0247], [1, 1.0669, 0.0364, 0.0113], [2, 1.1835, 0.1122, 0.0349], [3, 1.097, 0.034, 0.0106], [4, 0.8803, 0.0537, 0.0167], [5, 1.142, 0.0251, 0.0078], [6, 1.3231, 0.0179, 0.0056], [7, 1.0963, 0.0313, 0.0098], [8, 1.3413, 0.027, 0.0084], [9, 0.9199, 0.1911, 0.0595], [10, 1.0046, 0.066, 0.0206], [11, 1.2092, 0.1257, 0.0391], [12, 1.0168, 0.0467, 0.0145], [13, 1.6415, 0.0464, 0.0145], [14, 1.1752, 0.1072, 0.0334]]","[0, 0, 0.0045, 0.8182, 0.1773]",473,S-PF,BeBoatwright,"[0.0027, 0.0841, 0.4127, 0.5001, 0.0003]",93,508,35,66,384,35,122,535,56,104,451,54,205,210,66,139,106.793,457.6607,101.0824,1041.895,0.5171,0,0.4286,0.8889,0.6667,0.3636,0.446,0.4355,0.7018,0.2747,0.159,0.3349,0.506,0.6667,0,0.7778,0.8571,0.8182,0.0,0.4286,0.6667,0.6667,0.2222,0.4074,0.2593,0.3333,0.2632,0.5,0,0.3947,0.9333,0.5556,0.6,0.3333,1.0,0.6957,0.46,0.18,0.06,0.76,0.7143,0.5063,0.1266,0.3544,0.5807,0.8333,0.57,1795,0.1458,0.1005,0.0463,0.2434,1792,0.1693,0.0293,0.0128,0.0193,0.7714,0.7675,120.7804,5.1851,3.9997,101.3804,101.399,Luck adjusted,-1.0572,-1.0536,Luck adjusted,-0.8114,-0.8086,Luck adjusted,3914282,25,6-10,Sr,F,"Mission Hills, CA",4.6021,4.6021,-0.7802,Adjusted from Def 3P%,-0.8981,3.5725,-0.5988,-0.6893,Adjusted from Def 3P%,High,Men
4277835_Men_2018_all,"Simms, Aamir",Atlantic Coast Conference,Clemson,2018,"[[0, 0.7399, 0.0625, 0.0135], [1, 0.9234, 0.0402, 0.0087], [2, 0.9557, 0.1538, 0.0332], [4, 0.8231, 0.0343, 0.0074], [5, 1.009, 0.0274, 0.0059], [6, 1.0414, 0.0268, 0.0058], [7, 0.9805, 0.0229, 0.0049], [8, 1.0603, 0.0319, 0.0069], [9, 0.7594, 0.1376, 0.0297], [10, 0.8865, 0.0806, 0.0174], [11, 0.9769, 0.1682, 0.0363], [12, 0.9353, 0.0407, 0.0088], [13, 1.2403, 0.0696, 0.015], [14, 1.1742, 0.1035, 0.0223]]","[0, 0, 0, 0.8428, 0.1572]",483,S-PF,AaSimms,"[0.0007, 0.0377, 0.2874, 0.6738, 0.0004]",357,79,551,332,63,559,123,53,267,151,60,266,116,121,65,51,109.2548,254.0147,98.7776,903.5817,0.5517,0,0.3306,1.0,0.6308,0.4634,0.451,0.3478,0.7333,0.1266,0.2743,0.2152,0.5105,0.6,0,0.0,0.0,0.6471,0.0909,0.3333,0.0,0.875,0.381,0.8095,0.1429,0.0476,0.1667,0.9167,0,0.1667,1.0,0.8889,0.75,1.0,0.6667,0.8571,0.2917,0.375,0.125,0.5,0.1538,0.3824,0.2059,0.4118,0.5232,0.5714,0.5833,1501,0.0719,0.1732,0.0652,0.1675,1501,0.1281,0.0378,0.014,0.034,0.663,0.6627,102.4514,-0.2552,-0.1692,93.6877,94.7811,Luck adjusted,-2.9722,-2.7634,Luck adjusted,-1.9697,-1.8313,Luck adjusted,4277835,25,6-8,So,F,"Palmyra, VA",1.8489,1.8489,-3.5254,Adjusted from Def 3P%,-3.3942,1.142,-2.3362,-2.2493,Adjusted from Def 3P%,High,Men
