_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4711400_Men_2021_all,"Kepnang, Franck",Pac 12 Conference,Oregon,2021,"[[5, 0.8861, 0.0134, 0.0023], [8, 1.0805, 0.3041, 0.053], [9, 0.8188, 0.367, 0.064], [10, 0.9777, 0.0182, 0.0032], [12, 0.9228, 0.0391, 0.0068], [13, 1.1926, 0.1842, 0.0321], [14, 1.2024, 0.0741, 0.0129]]","[0, 0, 0, 0, 1]",280,C,FrKepnang,"[0, 0, 0, 0.0004, 0.9996]",539,625,425,536,619,427,629,633,531,625,616,520,113,0,75,38,107.2773,146.6536,97.4222,496.3067,0.5752,0,0.0,0.0,0.64,0.6667,0.4474,0.4706,0.6512,0.3805,0.6637,0.3363,0.0,0.5238,0,0.0,0.0,0.625,0.0,0.2,0.0,0.7368,0.9048,0.7619,0.2381,0.0,0.0,0.7143,0,0.0,0.0,0.7143,1.0,0.0,0.0,0.0,0.1429,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5752,0.5238,0.7143,832,0.0081,0.2046,0.0835,0.1683,846,0.153,0.0695,0.0095,0.0886,0.3589,0.3656,103.887,0.3608,0.1295,110.2328,106.2699,Luck adjusted,0.567,-0.1933,Luck adjusted,0.2073,-0.0707,Luck adjusted,4711400.0,22.0,6-11,So,C,"Yaoundé, Cameroon",-0.3761,-0.4469,1.285,Adjusted from Def 3P%,1.0272,-0.135,0.4698,0.3756,Adjusted from Def 3P%,High,Men
4433567_Men_2021_all,"Johnson, Dallion",Big Ten Conference,Penn St.,2021,"[[0, 0.7391, 0.1223, 0.023], [1, 1.0336, 0.1328, 0.0249], [2, 1.0219, 0.3965, 0.0745], [3, 0.9311, 0.0682, 0.0128], [4, 0.5323, 0.0849, 0.0159], [6, 1.1461, 0.0209, 0.0039], [7, 1.0167, 0.0261, 0.0049], [13, 0.75, 0.0282, 0.0053], [14, 1, 0.12, 0.0225]]","[0, 0.1058, 0.6595, 0.2347, 0]",216,WG,DaJohnson,"[0.0684, 0.7537, 0.1567, 0.0212, 0]",606,316,612,590,454,594,630,543,626,622,548,616,30,74,13,17,110.2229,100.8726,99.9149,423.5067,0.3,0,0.3649,0.8519,0.3846,0.4,0.2353,0.75,0.875,0.0769,0.125,0.1635,0.7115,0.0,0,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.25,0,0.4,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.7143,0.4,0.1,0.0,0.9,0.476,0.375,0.5,652,0.0476,0.119,0.0085,0.1468,645,0.0917,0.0239,0.0062,0.0,0.3345,0.3292,93.3391,-2.9991,-1.0033,102.6556,109.53,Luck adjusted,-1.4129,-0.1294,Luck adjusted,-0.4652,-0.0426,Luck adjusted,4433567.0,23.0,6-3,So,G,"Haverhill, MA",-1.8479,-1.6925,-0.1062,Adjusted from Def 3P%,0.1581,-0.6182,-0.035,0.0521,Adjusted from Def 3P%,High,Men
4397155_Men_2021_all,"Bey, Jamal",Pac 12 Conference,Washington,2021,"[[0, 0.6329, 0.2616, 0.0566], [1, 0.8204, 0.0898, 0.0194], [2, 0.9155, 0.1665, 0.036], [3, 0.8286, 0.0523, 0.0113], [4, 0.5345, 0.1048, 0.0227], [5, 0.9929, 0.0114, 0.0025], [6, 1.0672, 0.0307, 0.0066], [7, 0.8805, 0.0221, 0.0048], [9, 0.4612, 0.0061, 0.0013], [13, 1.217, 0.0751, 0.0163], [14, 1.0449, 0.1797, 0.0389]]","[0, 0.0067, 0.6237, 0.369, 0.0006]",436,WG,JaBey,"[0.0188, 0.4343, 0.4553, 0.0916, 0]",622,586,592,644,584,639,631,571,623,649,580,645,140,143,47,93,106.701,302.8496,99.9584,941.145,0.3571,0,0.3147,0.8444,0.5106,0.3333,0.2796,0.2308,0.7237,0.2686,0.1661,0.3286,0.5053,0.7692,0,0.25,1.0,0.7778,0.1429,0.75,0.3333,0.7273,0.44,0.36,0.16,0.48,0.2308,0.6667,0,0.3191,0.9333,0.8333,0.8,0.3333,0.0,0.6429,0.25,0.1071,0.0536,0.8393,0.4286,0.3448,0.0345,0.6207,0.4152,0.58,0.5089,1637,0.0604,0.1486,0.0333,0.1821,1638,0.1199,0.0295,0.0244,0.0232,0.7308,0.727,91.1497,-2.3653,-1.7286,106.4294,103.1832,Luck adjusted,-0.0524,-0.6785,Luck adjusted,-0.0381,-0.4933,Luck adjusted,4397155.0,5.0,6-6,Sr,G,"Las Vegas, NV",-1.6951,-1.6331,0.1726,Adjusted from Def 3P%,-0.0066,-1.2388,0.1255,-0.0048,Adjusted from Def 3P%,High,Men
4433585_Men_2021_all,"Santos, Nate",Atlantic Coast Conference,Pittsburgh,2021,"[[0, 0.427, 0.1265, 0.025], [1, 0.9361, 0.0216, 0.0043], [2, 0.7107, 0.3752, 0.0741], [3, 0.5631, 0.045, 0.0089], [4, 0.8597, 0.0681, 0.0134], [5, 0.7794, 0.0318, 0.0063], [6, 0.798, 0.0677, 0.0134], [7, 0.9759, 0.0922, 0.0182], [13, 0.7547, 0.0671, 0.0133], [14, 1.2072, 0.1049, 0.0207]]","[0, 0.4214, 0.5049, 0.0738, 0]",147,WG,NaSantos,"[0.0085, 0.3357, 0.4334, 0.2224, 0]",647,622,645,633,606,609,632,596,608,614,578,577,35,49,22,13,107.2278,81.0786,100.6546,316.645,0.4571,0,0.2245,0.9091,0.4545,0.7,0.4615,0.3333,0.625,0.0952,0.2619,0.1548,0.5833,0.4,0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.3333,0.8333,0.0,0.1667,0.0,1.0,0,0.0,0.0,1.0,0.8,0.0,0.0,0.6667,0.375,0.625,0.0,0.375,0.8,0.75,0.0833,0.1667,0.3869,0.3333,0.625,515,0.0755,0.1603,0.0448,0.1595,515,0.1378,0.019,0.0175,0.0042,0.2531,0.2532,83.5419,-4.741,-1.1998,109.8304,109.5547,Luck adjusted,0.4995,0.4466,Luck adjusted,0.1265,0.1131,Luck adjusted,4433585.0,5.0,6-7,Fr,G,"Geneva, IL",-1.4031,-1.534,0.4727,Adjusted from Def 3P%,0.7416,-0.3551,0.1197,0.1878,Adjusted from Def 3P%,High,Men
4397834_Men_2021_all,"Martin, Brandon",Southeastern Conference,South Carolina,2021,"[[0, 0.6754, 0.2309, 0.0384], [1, 0.8263, 0.1337, 0.0223], [2, 0.5488, 0.0451, 0.0075], [3, 0, 0.0124, 0.0021], [4, 0.5653, 0.157, 0.0261], [5, 0.8763, 0.0269, 0.0045], [6, 1.2602, 0.0388, 0.0065], [7, 0.9343, 0.0349, 0.0058], [8, 1.2763, 0.0092, 0], [9, 0.6288, 0.0917, 0.0153], [10, 0.7877, 0.0389, 0.0065], [11, 0, 0.0033, 0], [12, 0.8987, 0.0081, 0], [13, 1, 0.0991, 0.0165], [14, 1.1799, 0.07, 0.0117]]","[0, 0, 0.1821, 0.813, 0.0049]",265,WF,BrMartin,"[0.0012, 0.088, 0.7325, 0.1585, 0.0198]",633,509,637,617,545,606,633,517,637,618,536,617,58,8,22,36,108.3075,79.7583,97.833,345.71,0.4655,0,0.125,1.0,0.7273,0.3125,0.3056,0.5455,0.6364,0.1667,0.3333,0.5455,0.1212,0.625,0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.4,0.6667,0,0.0,0.0,0.6667,1.0,0.6667,1.0,0.0,0.1667,0.5,0.5,0.0,0.5,0.3571,0.0714,0.5714,0.4318,0.5,0.6667,615,0.0765,0.2633,0.0745,0.135,610,0.1419,0.0298,0.018,0.0094,0.2854,0.2823,88.5702,-4.0007,-1.1417,105.0551,101.9951,Luck adjusted,-0.618,-1.1994,Luck adjusted,-0.1744,-0.3386,Luck adjusted,4397834.0,14.0,6-5,Sr,F,"Miami, FL",-2.169,-2.176,-0.2544,Adjusted from Def 3P%,-0.4862,-0.619,-0.0718,-0.1373,Adjusted from Def 3P%,High,Men
4687376_Men_2021_all,"Billingsley, Jalin",Big East Conference,Georgetown,2021,"[[0, 0.7966, 0.1629, 0.0258], [1, 0.8931, 0.0354, 0.0056], [2, 0.9201, 0.0481, 0.0076], [3, 0.8594, 0.0322, 0.0051], [4, 0.7968, 0.0925, 0.0147], [5, 0.7562, 0.0697, 0.011], [6, 0.6419, 0.1654, 0.0262], [7, 0.6666, 0.0237, 0.0038], [8, 0.6989, 0.0374, 0.0059], [9, 0.777, 0.0626, 0.0099], [10, 0.8022, 0.0148, 0.0023], [11, 1.0922, 0.0101, 0], [12, 0.4433, 0.006, 0], [13, 0.6393, 0.1009, 0.016], [14, 0.7333, 0.1383, 0.0219]]","[0, 0, 0.0105, 0.5592, 0.4303]",200,WF,JaBillingsle,"[0.0049, 0.1316, 0.6121, 0.2441, 0.0074]",650,621,647,638,607,629,634,549,632,615,554,597,58,13,33,25,104.4176,78.7333,99.2379,323.0067,0.3621,0,0.2308,0.6667,0.3636,0.6667,0.36,0.3333,0.75,0.2254,0.4648,0.3521,0.1831,0.375,0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.2222,0.8889,0.0,0.1111,0.3333,0.4286,0,0.0,0.0,0.6667,1.0,0.25,0.0,0.0,0.0,0.3,0.4,0.3,0.3333,0.5714,0.0,0.4286,0.3592,0.3333,0.3,574,0.0427,0.1905,0.0588,0.1399,581,0.1193,0.053,0.0207,0.0216,0.2629,0.2668,82.5329,-5.335,-1.4028,106.8247,107.2979,Luck adjusted,0.4744,0.5677,Luck adjusted,0.1266,0.1514,Luck adjusted,4687376.0,4.0,6-7,Fr,F,"Cleveland, OH",-1.9767,-2.0561,-0.0616,Adjusted from Def 3P%,0.2768,-0.5197,-0.0164,0.0738,Adjusted from Def 3P%,High,Men
4837237_Men_2021_all,"Neal, Jamiya",Pac 12 Conference,Arizona St.,2021,"[[0, 0.4417, 0.1127, 0.018], [1, 0.7979, 0.0752, 0.012], [2, 0.6327, 0.1981, 0.0316], [3, 0.555, 0.0801, 0.0128], [4, 0.5079, 0.0607, 0.0097], [5, 0.6952, 0.0175, 0.0028], [6, 0.3141, 0.0075, 0], [7, 0.8016, 0.0456, 0.0073], [8, 0.5146, 0.0029, 0], [9, 0.461, 0.0431, 0.0069], [10, 0.7928, 0.0208, 0.0033], [11, 0.6421, 0.0308, 0.0049], [12, 0.7473, 0.011, 0.0018], [13, 0.5556, 0.0666, 0.0106], [14, 0.8795, 0.2273, 0.0363]]","[0, 0.0325, 0.9133, 0.0542, 0]",291,WF,JaNeal,"[0.0858, 0.7863, 0.1208, 0.0071, 0]",653,125,655,652,293,655,635,129,654,631,269,650,38,46,10,28,107.51,95.9167,97.8077,438.08,0.2632,0,0.2174,0.7,0.3,0.3333,0.25,0.4286,0.6875,0.1905,0.119,0.3333,0.5476,0.2,0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.1667,0.6667,0.1667,1.0,0.2857,0,0.2,0.5,0.4,0.5,0.0,0.0,0.75,0.7059,0.2941,0.1176,0.5882,2.25,0.4706,0.0,0.5294,0.2976,0.1667,0.2941,738,0.072,0.2398,0.0119,0.135,750,0.1222,0.0243,0.0333,0.0137,0.3479,0.3523,65.7304,-8.7998,-3.0619,95.2215,91.6345,Luck adjusted,-2.3523,-3.0389,Luck adjusted,-0.8287,-1.0706,Luck adjusted,4837237.0,55.0,6-5,Fr,F,"Toledo, OH",-4.3608,-3.9345,-2.3869,Adjusted from Def 3P%,-2.8214,-1.5173,-0.8408,-0.9939,Adjusted from Def 3P%,High,Men
4066872_Men_2021_all,"Bolden, Jair",Big East Conference,Butler,2021,"[[0, 0.7826, 0.1203, 0.0303], [1, 0.8065, 0.1075, 0.0271], [2, 0.9057, 0.3527, 0.0889], [3, 0.8249, 0.0815, 0.0205], [4, 0.66, 0.0955, 0.0241], [6, 1.0974, 0.0296, 0.0075], [7, 0.7769, 0.0231, 0.0058], [9, 0.6169, 0.0065, 0], [13, 1.1055, 0.0558, 0.0141], [14, 1.0549, 0.1275, 0.0321]]","[0.0698, 0.7451, 0.1851, 0, 0]",249,WG,JaBolden,"[0.0578, 0.7156, 0.1871, 0.0395, 0]",559,571,508,552,577,489,636,608,606,627,595,585,36,93,6,30,106.02,126.4833,99.3328,384.285,0.3611,0,0.3118,0.7931,0.6667,0.75,0.3,0.1111,0.9545,0.1705,0.0465,0.2326,0.7209,0.5,0,0.3333,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.125,0.125,0.75,0.3333,0.5,0,0.25,0.5,1.0,1.0,0.0,0.0,1.0,0.5556,0.0556,0.0556,0.8889,0.0,0.0,0.2222,0.7778,0.438,0.5,0.3889,616,0.057,0.087,0.0152,0.1965,606,0.0903,0.0219,0.0132,0.015,0.3059,0.3015,95.9868,-0.8018,-0.2452,105.0009,107.3946,Luck adjusted,-0.1978,0.2668,Luck adjusted,-0.0596,0.0805,Luck adjusted,4066872.0,52.0,6-3,Sr,G,"Brooklyn, NY",-1.3715,-1.1367,0.662,Adjusted from Def 3P%,0.5687,-0.4195,0.1996,0.1714,Adjusted from Def 3P%,High,Men
4700530_Men_2021_all,"Bradford, Davion",Big 12 Conference,Kansas St.,2021,"[[8, 1.2942, 0.467, 0.0541], [9, 1.0735, 0.1048, 0.0121], [10, 0.9499, 0.0863, 0.01], [12, 1.1422, 0.0133, 0.0015], [13, 1.1896, 0.2204, 0.0255], [14, 0.9091, 0.1082, 0.0125]]","[0, 0, 0, 0, 1]",217,C,DaBradford,"[0, 0.0001, 0.0019, 0.0009, 0.997]",625,523,617,612,544,596,637,601,619,634,590,599,75,0,61,14,106.7654,106.525,95.5437,423.0933,0.5067,0,0.0,0.0,0.623,0.8158,0.0,0.0,0.6,0.4667,0.8133,0.1867,0.0,0.5,0,0.0,0.0,0.6667,0.1667,0.0,0.0,0.7692,1.0833,0.75,0.25,0.0,0.1667,0.4286,0,0.0,0.0,0.4286,1.0,0.0,0.0,0.5,0.5714,1.0,0.0,0.0,0.6667,0.0,0.5,0.5,0.5067,0.5,0.4286,692,0.027,0.2628,0.0807,0.1491,680,0.0676,0.0597,0.0059,0.0379,0.3314,0.3261,88.7037,-3.1174,-1.0332,103.9878,107.0979,Luck adjusted,-0.5354,0.0641,Luck adjusted,-0.1746,0.0209,Luck adjusted,4700530.0,21.0,7-0,So,C,"St. Louis, MO",-1.5884,-1.7155,0.5476,Adjusted from Def 3P%,0.5178,-0.5264,0.1786,0.1689,Adjusted from Def 3P%,High,Men
4277855_Men_2021_all,"Wilkes, Wyatt",Atlantic Coast Conference,Florida St.,2021,"[[0, 0.3878, 0.0677, 0.0169], [1, 0.938, 0.0727, 0.0182], [2, 0.8746, 0.2632, 0.0658], [3, 0.8244, 0.0299, 0.0075], [4, 0.5793, 0.1171, 0.0293], [5, 0.9962, 0.0729, 0.0182], [6, 0.4987, 0.0171, 0.0043], [7, 0.985, 0.0525, 0.0131], [8, 0.5468, 0.0045, 0], [9, 0.5008, 0.0344, 0.0086], [10, 0.7821, 0.0416, 0.0104], [11, 0.8961, 0.0615, 0.0154], [12, 0.8378, 0.007, 0.0017], [13, 0.5195, 0.0553, 0.0138], [14, 0.8, 0.1026, 0.0256]]","[0, 0.0459, 0.532, 0.422, 0]",311,WF,WyWilkes,"[0.1067, 0.6759, 0.1681, 0.0494, 0]",645,623,640,646,618,634,638,634,576,640,622,578,37,105,11,26,109.5068,143.181,100.5522,480.6717,0.3514,0,0.2952,0.9355,0.4545,0.4,0.3077,0.625,0.3333,0.0634,0.0775,0.1831,0.7394,0.6,0,0.0,0.0,1.0,0.0,0.3333,1.0,0.0,0.0833,0.1667,0.25,0.5833,0.3333,0.5,0,0.2609,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.92,1.2857,0.4474,0.2105,0.3421,0.419,0.25,0.4,827,0.1387,0.1886,0.0225,0.1749,829,0.0875,0.0262,0.0205,0.0161,0.391,0.3916,83.6041,-4.2403,-1.658,112.3209,113.1453,Luck adjusted,0.5289,0.6838,Luck adjusted,0.2071,0.2678,Luck adjusted,4277855.0,31.0,6-8,Sr,F,"Orlando, FL",-0.911,-1.088,1.2885,Adjusted from Def 3P%,1.5158,-0.3562,0.5046,0.5936,Adjusted from Def 3P%,High,Men
4397401_Men_2021_all,"Horton, Ithiel",Atlantic Coast Conference,Pittsburgh,2021,"[[0, 0.6674, 0.1529, 0.0404], [1, 0.75, 0.0686, 0.0181], [2, 1.0464, 0.2616, 0.0692], [3, 1.0036, 0.0467, 0.0123], [4, 0.6486, 0.0891, 0.0236], [5, 0.8674, 0.0138, 0.0037], [6, 0.6412, 0.0649, 0.0172], [7, 0.8462, 0.1125, 0.0297], [9, 0.7369, 0.0186, 0.0049], [13, 0.6667, 0.0468, 0.0124], [14, 1.1715, 0.1244, 0.0329]]","[0, 0.8974, 0.1026, 0, 0]",167,CG,ItHorton,"[0.1697, 0.7376, 0.088, 0.0047, 0]",601,593,556,580,592,526,639,629,589,635,608,574,56,66,20,36,109.6584,126.5983,98.4888,389.295,0.3393,0,0.3788,0.84,0.35,0.4286,0.3333,0.1667,0.875,0.1311,0.1639,0.2951,0.541,0.0,0,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.5556,0,0.375,0.6667,0.4286,0.0,1.0,0.0,1.0,0.2353,0.4118,0.1176,0.4706,0.375,0.2941,0.1765,0.5294,0.4631,0.3333,0.5588,624,0.1049,0.1659,0.024,0.2004,625,0.0925,0.0168,0.0224,0.0032,0.3066,0.3073,91.6622,-1.4161,-0.4342,110.1865,114.5565,Luck adjusted,0.0991,0.9192,Luck adjusted,0.0305,0.2825,Luck adjusted,4397401.0,12.0,6-5,Jr,G,"Vauxhall, NJ",-1.1059,-1.3803,1.2122,Adjusted from Def 3P%,1.6625,-0.3391,0.3725,0.5108,Adjusted from Def 3P%,High,Men
4431877_Men_2021_all,"Akanno, Dexter",Pac 12 Conference,Oregon St.,2021,"[[0, 0.734, 0.2688, 0.0591], [1, 0.9333, 0.1139, 0.0251], [2, 0.7563, 0.1687, 0.0371], [3, 0.7417, 0.086, 0.0189], [4, 0.3048, 0.0502, 0.011], [5, 1.0374, 0.0143, 0.0032], [6, 1.2505, 0.0238, 0.0052], [7, 1.02, 0.0618, 0.0136], [9, 0.7094, 0.028, 0.0062], [13, 0.5455, 0.0468, 0.0103], [14, 1.2664, 0.1377, 0.0303]]","[0.0214, 0.4695, 0.5091, 0, 0]",272,WG,DeAkanno,"[0.0276, 0.5922, 0.3312, 0.0489, 0]",635,629,609,639,623,616,640,622,602,644,619,607,73,66,49,24,107.0626,158.1405,97.6447,565.5683,0.4384,0,0.303,0.65,0.5714,0.2143,0.1667,0.25,0.6923,0.1871,0.3525,0.1727,0.4748,0.2,0,0.2,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.6111,0,0.5,0.75,0.6,0.4444,0.6667,0.5,0.6,0.1923,0.5769,0.1154,0.3077,0.2667,0.3333,0.1667,0.5,0.446,0.25,0.6538,935,0.08,0.2087,0.0184,0.1706,936,0.1158,0.0344,0.0107,0.0021,0.4419,0.4457,88.288,-2.9026,-1.2826,110.4775,117.905,Luck adjusted,0.6564,2.0842,Luck adjusted,0.2926,0.9289,Luck adjusted,4431877.0,3.0,6-5,Jr,G,"Valencia, CA",-1.2932,-1.0432,1.103,Adjusted from Def 3P%,1.6057,-0.5714,0.4916,0.7157,Adjusted from Def 3P%,High,Men
4702281_Men_2021_all,"Andre, Eduardo",Big Ten Conference,Nebraska,2021,"[[2, 0, 0.0021, 0], [3, 0, 0.0003, 0], [5, 0.9599, 0.0245, 0.0049], [7, 0.8288, 0.0088, 0], [8, 1.0461, 0.3386, 0.0672], [9, 0.5865, 0.2724, 0.054], [10, 0.9181, 0.0912, 0.0181], [11, 0, 0.006, 0], [12, 0.8138, 0.0648, 0.0128], [13, 0.9204, 0.104, 0.0206], [14, 1.2658, 0.0872, 0.0173]]","[0, 0, 0, 0, 1]",224,C,EdAndre,"[0, 0.0001, 0.0074, 0.0084, 0.9841]",640,630,627,624,615,588,641,619,618,629,599,582,62,1,54,8,108.5038,110.1667,98.1112,344.7767,0.5806,0,0.0,0.0,0.6481,0.8286,0.125,0.0,0.5238,0.6667,0.8571,0.127,0.0159,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,3.75,0.5,0.5,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.1667,1.2,1.0,0.0,0.0,0.2,0.4444,0.1111,0.4444,0.5714,0.0,1.0,618,0.0539,0.2995,0.0796,0.1772,627,0.2283,0.0703,0.0271,0.0479,0.2659,0.2682,85.3179,-3.4014,-0.9045,111.972,104.5625,Luck adjusted,0.6578,-0.7475,Luck adjusted,0.1764,-0.2005,Luck adjusted,4702281.0,35.0,6-11,Fr,F,"London, United Kingdom",-1.5744,-1.7014,0.9105,Adjusted from Def 3P%,0.7119,-0.4187,0.2442,0.1909,Adjusted from Def 3P%,High,Men
4397043_Men_2021_all,"Calloo, Maurice",Pac 12 Conference,Oregon St.,2021,"[[0, 0.5605, 0.1777, 0.0479], [1, 1.0023, 0.0645, 0.0174], [2, 1.0273, 0.2119, 0.0572], [3, 0.9846, 0.0447, 0.0121], [4, 0.4663, 0.0773, 0.0208], [5, 1.1707, 0.0109, 0.0029], [6, 1.1728, 0.012, 0.0032], [7, 0.8954, 0.0025, 0], [8, 1.1343, 0.0046, 0.0012], [9, 0.5435, 0.0818, 0.0221], [10, 0.9775, 0.0173, 0.0047], [11, 1.0981, 0.0383, 0.0103], [12, 0.6079, 0.0093, 0.0025], [13, 0.9845, 0.0805, 0.0217], [14, 1.1106, 0.1666, 0.0449]]","[0, 0.0018, 0.2092, 0.7772, 0.0118]",307,WF,MaCalloo,"[0.003, 0.1623, 0.6199, 0.2147, 0.0001]",630,651,553,640,651,560,642,635,597,648,637,618,129,101,60,69,106.7789,258.1571,97.3835,643.9617,0.3256,0,0.3564,0.8333,0.4333,0.1923,0.2319,0.4375,0.8276,0.2522,0.2609,0.3,0.4391,0.3889,0,0.5,0.5,0.4615,0.0,0.2,0.0,1.0,0.1364,0.5909,0.2273,0.1818,0.0,0.5789,0,0.1,1.0,0.625,0.4,0.3333,0.0,0.8065,1.069,0.5517,0.1034,0.3448,0.25,0.1667,0.2222,0.6111,0.4174,0.4545,0.431,1104,0.0566,0.1627,0.028,0.227,1088,0.1508,0.0373,0.0138,0.0017,0.5217,0.5181,87.5608,-1.3616,-0.7104,115.6407,114.7633,Luck adjusted,1.708,1.5389,Luck adjusted,0.8849,0.7973,Luck adjusted,4397043.0,1.0,6-10,Sr,F,"Windsor, ON",-1.2011,-1.1153,1.3342,Adjusted from Def 3P%,1.471,-0.6267,0.6912,0.7621,Adjusted from Def 3P%,High,Men
4431676_Men_2021_all,"Williamson, Samuell",Atlantic Coast Conference,Louisville,2021,"[[0, 0.6936, 0.1929, 0.0475], [1, 0.9273, 0.0761, 0.0187], [2, 0.5907, 0.051, 0.0126], [3, 0, 0.0042, 0], [4, 0.6148, 0.1138, 0.028], [5, 1.0463, 0.0235, 0.0058], [6, 1.2974, 0.0859, 0.0212], [7, 0.9648, 0.0585, 0.0144], [8, 1.2445, 0.0211, 0.0052], [9, 0.6589, 0.0754, 0.0186], [10, 0.8941, 0.0252, 0.0062], [11, 0.4514, 0.0039, 0], [12, 0.9841, 0.0149, 0.0037], [13, 1.3423, 0.0629, 0.0155], [14, 1.0637, 0.1906, 0.0469]]","[0, 0, 0.7172, 0.2828, 0]",311,WF,SaWilliamson,"[0.0001, 0.021, 0.6558, 0.244, 0.0791]",610,612,545,601,612,539,643,645,568,643,639,568,129,12,47,82,106.1007,177.5012,99.8378,490.96,0.4729,0,0.1667,1.0,0.7447,0.5714,0.3171,0.3462,0.5686,0.3617,0.3333,0.5816,0.0851,0.7273,0,0.0,0.0,1.0,0.0,0.4,0.5,0.75,0.3333,0.5,0.4167,0.0833,0.0,0.5,0,0.25,1.0,0.6154,0.625,0.3333,0.0,0.7333,0.5769,0.5,0.3462,0.1538,0.3333,0.4762,0.0,0.5238,0.4539,0.6667,0.4808,831,0.089,0.1634,0.0647,0.2061,837,0.1937,0.0276,0.0167,0.0088,0.3986,0.4022,92.7064,-1.3138,-0.5236,108.1004,109.5128,Luck adjusted,0.3879,0.6618,Luck adjusted,0.156,0.2662,Luck adjusted,4431676.0,10.0,6-8,Jr,F,"Rockwall, TX",-0.785,-0.3794,1.7553,Adjusted from Def 3P%,1.9315,-0.3129,0.706,0.7769,Adjusted from Def 3P%,High,Men
