_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4432817_Men_2019_all,"Juzang, Johnny",Southeastern Conference,Kentucky,2019,"[[0, 0.7241, 0.1157, 0.0199], [1, 0.978, 0.0571, 0.0098], [2, 0.8295, 0.3156, 0.0543], [3, 0, 0.0112, 0.0019], [4, 0.6558, 0.1277, 0.022], [5, 0.7467, 0.0156, 0.0027], [6, 1.2856, 0.019, 0.0033], [7, 0.81, 0.0316, 0.0054], [9, 0.6383, 0.0547, 0.0094], [13, 1.519, 0.1034, 0.0178], [14, 0.8824, 0.1484, 0.0255]]","[0, 0.1233, 0.8767, 0, 0]",262,WG,JoJuzang,"[0.0022, 0.1037, 0.4771, 0.4169, 0]",785,689,769,739,740,690,720,728,639,701,727,615,34,43,7,27,104.7969,80.45,100.5926,344.2667,0.4412,0,0.3256,0.9286,0.7143,0.4,0.3704,0.5,0.8333,0.1558,0.0909,0.3506,0.5584,0.6,0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.6667,0.1111,0.4444,0.4444,0.2,0.4286,0,0.2857,0.5,0.5,1.0,0.4,0.5,0.0,0.0,0.1429,0.3571,0.5,0.4,0.2222,0.3333,0.4444,0.4675,0.6667,0.4286,576,0.0495,0.1865,0.0473,0.1409,579,0.1254,0.0339,0.0086,0.0067,0.2725,0.2741,94.5074,-3.0432,-0.8292,101.9058,101.0532,Luck adjusted,-0.565,-0.7316,Luck adjusted,-0.1549,-0.2006,Luck adjusted,4432817.0,10.0,6-6,Fr,G,"Tarzana, CA",-0.5489,-0.5489,0.0438,Adjusted from Def 3P%,-0.0761,-0.1506,0.012,-0.0209,Adjusted from Def 3P%,High,Men
4592212_Men_2019_all,"Sloan, David",Big 12 Conference,Kansas St.,2019,"[[0, 0.6462, 0.2346, 0.0764], [1, 0.8774, 0.2101, 0.0684], [2, 0.7454, 0.1244, 0.0405], [3, 0, 0.0035, 0.0012], [4, 0.5537, 0.0594, 0.0193], [5, 1.0354, 0.0525, 0.0171], [6, 1.0632, 0.0169, 0.0055], [7, 0.8494, 0.1032, 0.0336], [9, 0.6146, 0.042, 0.0137], [13, 1.3445, 0.0152, 0.005], [14, 1.1487, 0.1382, 0.045]]","[1, 0, 0, 0, 0]",408,s-PG,DaSloan,"[0.815, 0.1841, 0.0009, 0, 0]",656,720,579,656,727,583,721,824,474,727,822,481,110,48,77,33,106.6215,196.075,94.6743,622.4083,0.4727,0,0.2708,0.9231,0.5584,0.2326,0.2727,0.2222,0.549,0.3228,0.4873,0.2089,0.3038,0.0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.6471,0,0.0,0.0,0.6563,0.381,0.5,0.0,0.5714,0.5526,0.8421,0.0526,0.1053,0.6364,0.4,0.1467,0.4533,0.4525,0.75,0.5789,1033,0.2698,0.2397,0.0112,0.2032,1032,0.069,0.0285,0.0223,0.0084,0.4715,0.4717,91.4566,-0.6097,-0.2875,104.5477,104.9683,Luck adjusted,-0.3983,-0.3176,Luck adjusted,-0.1879,-0.1498,Luck adjusted,4592212.0,4.0,6-0,Jr,G,"Louisville, KY",0.477,0.477,1.0894,Adjusted from Def 3P%,1.115,0.2316,0.5138,0.5259,Adjusted from Def 3P%,High,Men
4277851_Men_2019_all,"Obiagu, Ike",Big East Conference,Seton Hall,2019,"[[5, 0.8243, 0.0279, 0.0039], [8, 1.034, 0.3386, 0.0472], [9, 0.5906, 0.3464, 0.0483], [12, 0.8608, 0.0498, 0.0069], [13, 1.247, 0.1198, 0.0167], [14, 1.0758, 0.1175, 0.0164]]","[0, 0, 0, 0, 1]",249,C,IkObiagu,"[0, 0, 0, 0, 1]",754,252,798,703,578,715,722,499,754,703,629,690,37,0,34,3,107.2294,80.5667,97.7231,316.32,0.6757,0,0.0,0.0,0.7059,0.75,0.3333,0.0,0.5789,1.027,0.9189,0.0811,0.0,0.625,0,0.0,0.0,0.7143,0.4,0.0,0.0,0.6667,0.375,0.875,0.125,0.0,0.0,0.5,0,0.0,0.0,0.5,1.0,0.0,0.0,0.5455,5.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6757,0.625,0.5,539,0.0063,0.3724,0.0929,0.148,537,0.1211,0.0717,0.0074,0.1212,0.2558,0.2544,87.3854,-3.8011,-0.9724,96.4086,95.5064,Luck adjusted,-2.0667,-2.239,Luck adjusted,-0.5257,-0.5696,Luck adjusted,4277851.0,21.0,7-2,So,C,"Abuja, Nigeria",-1.8027,-1.8027,-1.1525,Adjusted from Def 3P%,-1.2874,-0.4573,-0.2932,-0.3275,Adjusted from Def 3P%,High,Men
4277897_Men_2019_all,"Stockard III, Levi",Big 12 Conference,Kansas St.,2019,"[[0, 0.6717, 0.0458, 0.0077], [1, 0.8477, 0.0059, 0], [2, 0.3753, 0.0037, 0], [4, 0.5302, 0.0442, 0.0074], [5, 0.93, 0.0381, 0.0064], [6, 1.0074, 0.0519, 0.0087], [7, 0.8215, 0.006, 0], [8, 1.0192, 0.1972, 0.0331], [9, 0.6001, 0.3163, 0.053], [10, 0.6521, 0.0664, 0.0111], [12, 0.7098, 0.0402, 0.0067], [13, 1.0435, 0.0838, 0.0141], [14, 1.5094, 0.1005, 0.0168]]","[0, 0, 0, 0.0686, 0.9314]",333,PF/C,LeStockard,"[0.0004, 0.0258, 0.2315, 0.041, 0.7012]",768,330,806,757,469,789,723,349,804,724,444,782,94,0,58,36,105.6789,133.375,96.1648,524.8567,0.5,0,0.0,0.0,0.6207,0.7778,0.3056,0.7273,0.7027,0.3936,0.617,0.383,0.0,0.5556,0,0.0,0.0,0.6,0.6667,0.5,0.0,0.4,0.5556,0.5556,0.4444,0.0,0.0,0.8333,0,0.0,0.0,0.8333,1.0,0.0,0.0,0.9091,1.8333,1.0,0.0,0.0,0.4,0.5,0.3,0.2,0.5,0.5556,0.8333,881,0.042,0.2849,0.0631,0.1507,863,0.1364,0.0592,0.0232,0.0169,0.4021,0.3944,85.1259,-3.9252,-1.5783,96.2735,95.4158,Luck adjusted,-1.8227,-1.9889,Luck adjusted,-0.7189,-0.7845,Luck adjusted,4277897.0,34.0,6-8,Jr,F,"St. Louis, MO",-2.4082,-2.4082,-1.7356,Adjusted from Def 3P%,-1.7427,-0.95,-0.6846,-0.6873,Adjusted from Def 3P%,High,Men
4278417_Men_2019_all,"Simms, Mike'L",Atlantic 10 Conference,VCU,2019,"[[0, 0.8888, 0.1646, 0.0324], [1, 1.0434, 0.1265, 0.0249], [2, 1.0047, 0.3215, 0.0633], [3, 0.8619, 0.0115, 0.0023], [4, 0.5936, 0.0505, 0.0099], [5, 0.9874, 0.0244, 0.0048], [6, 1.3658, 0.0208, 0.0041], [7, 1.07, 0.0338, 0.0066], [9, 0.6057, 0.0214, 0.0042], [13, 1.0031, 0.0526, 0.0104], [14, 0.9556, 0.1725, 0.034]]","[0, 0, 0.0075, 0.991, 0.0015]",449,WG,MiSimms,"[0.056, 0.6924, 0.2156, 0.0361, 0]",660,542,664,673,496,702,724,693,681,742,686,705,73,126,45,28,103.7622,198.5917,100.3168,796.3267,0.4247,0,0.3254,0.9756,0.5111,0.3913,0.2857,0.25,0.8571,0.1759,0.2261,0.1407,0.6332,0.4,0,0.5,1.0,0.3333,0.0,1.0,0.0,1.0,0.1667,0.75,0.0833,0.1667,0.2,0.6667,0,0.2414,1.0,0.7273,0.875,0.0,0.0,0.7143,0.1707,0.2683,0.0244,0.7073,0.6667,0.3514,0.1351,0.5135,0.4648,0.4583,0.4512,1348,0.0914,0.1158,0.0345,0.1517,1332,0.1182,0.0205,0.0173,0.0042,0.583,0.5761,100.181,-1.5064,-0.8783,97.9179,98.3767,Luck adjusted,-1.1535,-1.063,Luck adjusted,-0.6646,-0.6124,Luck adjusted,4278417.0,1.0,6-5,Sr,G,"Richmond, VA",-0.9175,-0.9175,-0.2194,Adjusted from Def 3P%,-0.1856,-0.5336,-0.1264,-0.1069,Adjusted from Def 3P%,High,Men
4431785_Men_2019_all,"Pippen Jr., Scotty",Southeastern Conference,Vanderbilt,2019,"[[0, 0.7591, 0.311, 0.1086], [1, 1.0325, 0.1517, 0.053], [2, 1.079, 0.106, 0.037], [3, 0.9908, 0.0277, 0.0097], [4, 0.6159, 0.0485, 0.0169], [5, 1.0185, 0.0435, 0.0152], [6, 1.3756, 0.024, 0.0084], [7, 0.9662, 0.1338, 0.0467], [13, 1.1454, 0.0346, 0.0121], [14, 1.1399, 0.1191, 0.0416]]","[1, 0, 0, 0, 0]",437,s-PG,ScPippen,"[0.7858, 0.2103, 0.0039, 0.0001, 0]",563,816,399,525,823,346,725,814,530,759,831,521,181,94,98,83,106.19,399.6587,99.9068,951.365,0.4088,0,0.3617,0.7941,0.5102,0.14,0.2892,0.0417,0.709,0.6873,0.3564,0.3018,0.3418,0.3333,0,0.5,1.0,0.6,0.3333,0.0,0.0,0.8333,0.9231,0.3846,0.3077,0.3077,0.4,0.6296,0,0.125,0.0,0.6667,0.25,0.3333,0.0,0.6316,1.6286,0.6857,0.0857,0.2286,1.6667,0.3596,0.0,0.6404,0.4545,0.4615,0.5286,1657,0.2597,0.2152,0.0188,0.2519,1667,0.0915,0.0407,0.021,0.0045,0.7384,0.7412,99.3596,1.2165,0.8983,107.7165,109.3064,Luck adjusted,0.2944,0.601,Luck adjusted,0.2182,0.4455,Luck adjusted,4431785.0,2.0,6-1,Fr,G,"Los Angeles, CA",0.1513,0.1513,0.8564,Adjusted from Def 3P%,1.3194,0.1097,0.6348,0.978,Adjusted from Def 3P%,High,Men
4397027_Men_2019_all,"Bieniemy, Jamal",Big 12 Conference,Oklahoma,2019,"[[0, 0.8188, 0.1735, 0.0333], [1, 0.8686, 0.203, 0.039], [2, 0.7551, 0.198, 0.0381], [4, 0.816, 0.0655, 0.0126], [5, 0.9697, 0.0627, 0.012], [6, 1.2584, 0.0154, 0.003], [7, 1.0516, 0.0937, 0.018], [9, 0.7613, 0.0246, 0.0047], [13, 0.5385, 0.035, 0.0067], [14, 0.8559, 0.1288, 0.0248]]","[0.3404, 0.6596, 0, 0, 0]",395,CG,JaBieniemy,"[0.2644, 0.6679, 0.0602, 0.0074, 0]",734,391,770,785,216,836,726,404,788,770,269,841,83,91,35,48,107.2843,202.8849,95.2273,989.265,0.4458,0,0.2527,1.0,0.5143,0.1667,0.3958,0.1053,0.7917,0.1379,0.2011,0.2759,0.523,0.0,0,0.1667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.2222,0.6667,2.0,0.4667,0,0.2105,1.0,0.5,0.2,0.4,0.0,0.75,0.1176,0.2941,0.1471,0.5588,2.8182,0.3448,0.1149,0.5402,0.4109,0.1667,0.3824,1710,0.159,0.2169,0.0213,0.1292,1702,0.1074,0.0226,0.02,0.0053,0.7987,0.7957,91.6668,-3.0502,-2.4362,98.7374,100.2225,Luck adjusted,-1.6316,-1.3481,Luck adjusted,-1.2982,-1.0726,Luck adjusted,4397027.0,24.0,6-4,So,G,"New Orleans, LA",-2.2137,-2.2137,-1.4872,Adjusted from Def 3P%,-1.3717,-1.7687,-1.1834,-1.0915,Adjusted from Def 3P%,High,Men
4066718_Men_2019_all,"Harris, Jalen",Southeastern Conference,Arkansas,2019,"[[0, 0.7692, 0.1788, 0.0359], [1, 0.8942, 0.2489, 0.0499], [2, 0.8644, 0.1463, 0.0294], [3, 0.8084, 0.0361, 0.0072], [4, 0.617, 0.0869, 0.0174], [5, 1.038, 0.0896, 0.018], [6, 1.4724, 0.0159, 0.0032], [7, 1.0357, 0.0807, 0.0162], [13, 0.404, 0.0161, 0.0032], [14, 1.0941, 0.1008, 0.0202]]","[1, 0, 0, 0, 0]",423,s-PG,JaHarris,"[0.5199, 0.4561, 0.0224, 0.0016, 0]",764,642,765,792,605,799,727,543,746,750,498,791,46,60,25,21,106.5867,164.7107,100.1957,774.79,0.5,0,0.2833,0.8235,0.64,0.25,0.3333,0.4286,0.7451,0.4811,0.2358,0.1981,0.566,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.3333,0.0,0.6667,,0.7273,0,0.125,1.0,0.75,0.5,0.6667,0.5,0.6471,0.8947,0.4211,0.1579,0.4211,2.2222,0.4868,0.0921,0.4211,0.4575,0.0,0.5,1377,0.1708,0.2853,0.0149,0.1286,1371,0.0822,0.0414,0.0204,0.0114,0.6003,0.5966,97.0989,-2.8232,-1.6946,102.4668,98.7602,Luck adjusted,-0.7916,-1.5038,Luck adjusted,-0.4723,-0.8972,Luck adjusted,4066718.0,5.0,6-2,Jr,G,"Wilson, NC",-1.6853,-1.6853,-0.9561,Adjusted from Def 3P%,-1.4721,-1.0365,-0.5704,-0.8783,Adjusted from Def 3P%,High,Men
4432957_Men_2019_all,"Collins, Yuri",Atlantic 10 Conference,Saint Louis,2019,"[[0, 0.4696, 0.185, 0.0532], [1, 0.959, 0.1723, 0.0496], [2, 0.9522, 0.0422, 0.0121], [3, 0.9532, 0.0172, 0.005], [4, 0.6488, 0.0824, 0.0237], [5, 0.973, 0.1189, 0.0342], [6, 0.8283, 0.0256, 0.0074], [7, 0.8199, 0.1529, 0.044], [9, 0.5736, 0.0339, 0.0097], [13, 0.6667, 0.0055, 0.0016], [14, 1.0222, 0.1642, 0.0472]]","[1, 0, 0, 0, 0]",456,PG,YuCollins,"[0.9508, 0.049, 0.0002, 0, 0]",781,368,809,832,208,844,728,236,825,763,145,843,120,30,78,42,103.9415,249.3702,100.8041,946.065,0.375,0,0.3667,0.7273,0.4487,0.3143,0.2381,0.2,0.5405,0.4933,0.52,0.28,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.4773,0,0.5,1.0,0.5294,0.3889,0.3,0.3333,0.55,0.8696,0.7391,0.2174,0.0435,2.1818,0.5549,0.1524,0.2927,0.41,0.0,0.4891,1602,0.2923,0.389,0.0142,0.175,1615,0.0845,0.0325,0.0279,0.0,0.7747,0.7806,84.4987,-4.0758,-3.1573,95.3963,95.1737,Luck adjusted,-1.6837,-1.7275,Luck adjusted,-1.3142,-1.3485,Luck adjusted,4432957.0,1.0,6-0,Fr,G,"St. Louis, MO",-2.9344,-2.9344,-2.1977,Adjusted from Def 3P%,-2.2519,-2.2724,-1.7155,-1.7577,Adjusted from Def 3P%,High,Men
4609299_Men_2019_all,"Vescovi, Santiago",Southeastern Conference,Tennessee,2019,"[[0, 0.7115, 0.2125, 0.0753], [1, 0.8582, 0.134, 0.0475], [2, 0.8413, 0.2198, 0.0779], [3, 0.7884, 0.0194, 0.0069], [4, 0.6729, 0.0724, 0.0256], [5, 1.0329, 0.0759, 0.0269], [6, 1.4275, 0.0157, 0.0056], [7, 1.0435, 0.0933, 0.033], [9, 0.6913, 0.0324, 0.0115], [13, 1.5042, 0.0458, 0.0162], [14, 1.2318, 0.0788, 0.0279]]","[1, 0, 0, 0, 0]",326,s-PG,SaVescovi,"[0.6908, 0.2989, 0.0094, 0.0008, 0]",595,685,537,593,689,537,729,845,376,734,840,393,69,100,39,30,109.3829,223.0886,97.18,577.2617,0.3913,0,0.36,0.9167,0.5128,0.1,0.2333,0.2857,0.8235,0.3018,0.2308,0.1775,0.5917,0.4,0,0.6667,0.8333,0.6667,0.5,0.0,0.0,1.0,0.1429,0.2143,0.1429,0.6429,0.125,0.5,0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.375,0.5,0.0,0.5,1.25,0.5571,0.1714,0.2714,0.4793,0.7857,0.625,959,0.2583,0.2958,0.0218,0.2438,941,0.1113,0.0454,0.0244,0.0063,0.4793,0.4712,91.2468,-0.0974,-0.0467,106.1576,108.6758,Luck adjusted,-0.6039,-0.1324,Luck adjusted,-0.2845,-0.0624,Luck adjusted,4609299.0,25.0,6-3,Fr,G,"Montevideo, Uruguay",1.1809,1.1809,1.9264,Adjusted from Def 3P%,2.0452,0.5809,0.9077,0.9637,Adjusted from Def 3P%,High,Men
4397062_Men_2019_all,"Parquet, Eli",Pac 12 Conference,Colorado,2019,"[[0, 0.6956, 0.1446, 0.0299], [1, 0.9783, 0.1773, 0.0366], [2, 0.8124, 0.2321, 0.048], [3, 0, 0.0021, 0], [4, 0.5265, 0.1114, 0.023], [5, 0.8794, 0.0715, 0.0148], [6, 1.3684, 0.05, 0.0103], [7, 0.9026, 0.0794, 0.0164], [13, 2, 0.0209, 0.0043], [14, 1.0726, 0.1107, 0.0229]]","[0.0017, 0.9167, 0.0817, 0, 0]",232,WG,ElParquet,"[0.0735, 0.6523, 0.2154, 0.0588, 0]",794,646,791,749,713,713,730,747,644,714,736,623,25,40,10,15,104.9541,85.6619,97.3086,370.3517,0.48,0,0.325,1.0,0.9,0.5556,0.2,0.6667,0.7,0.3077,0.1538,0.2308,0.6154,0.0,0,0.6667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0,0.2222,1.0,1.0,0.5,0.0,0.0,0.8333,0.5455,0.1818,0.0,0.8182,0.25,0.25,0.1,0.65,0.4846,1.0,0.4545,600,0.1036,0.2451,0.0205,0.139,629,0.0755,0.039,0.0095,0.0239,0.2768,0.2884,90.0102,-3.4604,-0.9577,101.01,101.626,Luck adjusted,-0.7696,-0.6494,Luck adjusted,-0.222,-0.1873,Luck adjusted,4397062.0,24.0,6-3,So,G,"Beaumont, TX",-0.59,-0.59,0.1833,Adjusted from Def 3P%,0.2327,-0.1759,0.0529,0.0671,Adjusted from Def 3P%,High,Men
3913549_Men_2019_all,"Nichols, Kipper",Big Ten Conference,Illinois,2019,"[[0, 0.6878, 0.189, 0.0418], [1, 0.8815, 0.07, 0.0155], [2, 0.2661, 0.055, 0.0122], [3, 0, 0.0417, 0.0092], [4, 0.527, 0.1305, 0.0289], [5, 1.1113, 0.0231, 0.0051], [6, 1.1649, 0.0795, 0.0176], [7, 0.9159, 0.0423, 0.0094], [8, 1.2045, 0.0174, 0.0038], [9, 0.5593, 0.1033, 0.0228], [10, 0.8616, 0.0218, 0.0048], [11, 0.3143, 0.0106, 0.0023], [12, 0.7401, 0.017, 0.0038], [13, 1.0056, 0.0996, 0.022], [14, 1.0674, 0.0991, 0.0219]]","[0, 0, 0.4889, 0.5066, 0.0044]",280,WF,KiNichols,"[0.0079, 0.1736, 0.7011, 0.1138, 0.0036]",718,264,780,695,484,730,731,425,786,722,538,751,85,19,39,46,107.6717,123.8262,96.896,413.3933,0.4235,0,0.1053,1.0,0.6154,0.625,0.2609,0.5833,0.7,0.2885,0.375,0.4423,0.1827,0.4286,0,0.0,0.0,0.4545,0.4,0.3333,1.0,1.0,0.2857,0.7857,0.2143,0.0,0.6667,0.5556,0,0.5,1.0,0.6667,1.0,0.3333,1.0,0.375,0.7273,0.5455,0.2727,0.1818,0.1667,0.4444,0.1667,0.3889,0.375,0.4286,0.5909,677,0.0783,0.218,0.0743,0.1825,678,0.092,0.0547,0.0206,0.0026,0.3385,0.3398,84.4672,-3.1823,-1.0772,97.0386,97.4613,Luck adjusted,-2.0225,-1.9421,Luck adjusted,-0.6873,-0.66,Luck adjusted,3913549.0,2.0,6-6,Sr,F,"Cleveland, OH",-2.192,-2.192,-1.4177,Adjusted from Def 3P%,-1.4083,-0.745,-0.4818,-0.4786,Adjusted from Def 3P%,High,Men
4397024_Men_2019_all,"Cherry, Taeshon",Pac 12 Conference,Arizona St.,2019,"[[0, 0.6977, 0.0368, 0.0065], [1, 0.844, 0.0326, 0.0057], [2, 0.6199, 0.1443, 0.0254], [3, 0, 0.0103, 0.0018], [4, 0.5858, 0.0219, 0.0039], [5, 0.9301, 0.0308, 0.0054], [6, 0.9296, 0.0276, 0.0049], [7, 1.0463, 0.0201, 0.0035], [8, 0.9547, 0.0341, 0.006], [9, 0.6432, 0.0866, 0.0152], [10, 0.8406, 0.0512, 0.009], [11, 0.663, 0.2024, 0.0356], [12, 0.9426, 0.028, 0.0049], [13, 1.1587, 0.1138, 0.02], [14, 1.223, 0.1594, 0.028]]","[0, 0, 0, 0.8877, 0.1123]",269,S-PF,TaCherry,"[0.0002, 0.014, 0.2016, 0.7841, 0.0001]",753,376,786,733,515,755,732,474,771,729,540,759,55,66,36,19,105.5753,125.9988,98.8575,470.025,0.5091,0,0.2273,1.0,0.5833,0.7143,0.3684,0.2857,0.6087,0.1901,0.2975,0.157,0.5455,0.5833,0,0.0,0.0,0.5556,0.4,0.6667,0.0,0.6667,0.5,0.75,0.25,0.0,0.0,0.7692,0,0.2857,1.0,0.75,0.8889,1.0,0.0,0.5,0.4,0.6,0.05,0.35,0.1667,0.5833,0.0,0.4167,0.4174,0.5833,0.65,864,0.0432,0.1349,0.0597,0.1438,868,0.133,0.0653,0.0161,0.0286,0.3803,0.3831,91.0598,-3.3626,-1.2787,96.9754,97.1509,Luck adjusted,-1.6683,-1.6342,Luck adjusted,-0.639,-0.626,Luck adjusted,4397024.0,35.0,6-8,So,F,"El Cajon, CA",-2.0243,-2.0243,-1.2439,Adjusted from Def 3P%,-1.2716,-0.7838,-0.4765,-0.4871,Adjusted from Def 3P%,High,Men
4432886_Men_2019_all,"Days, Nobal",American Athletic Conference,Tulane,2019,"[[0, 0.4812, 0.1201, 0.0132], [1, 0.8997, 0.061, 0.0067], [2, 0.5613, 0.1303, 0.0144], [4, 0.4792, 0.0653, 0.0072], [5, 0.8083, 0.0536, 0.0059], [6, 0.9146, 0.1803, 0.0199], [7, 0.7271, 0.0095, 0.0011], [8, 0.9257, 0.0436, 0.0048], [9, 0.4525, 0.0362, 0.004], [10, 0.7662, 0.0251, 0.0028], [11, 0.6239, 0.0275, 0.003], [12, 0.5833, 0.0046, 0], [13, 1.1304, 0.2063, 0.0227], [14, 1.2371, 0.0365, 0.004]]","[0, 0, 0, 0.137, 0.863]",389,WF,NoDays,"[0.0002, 0.0239, 0.4067, 0.3964, 0.1728]",818,704,801,826,697,821,733,442,782,739,425,796,55,18,48,7,103.041,97.3833,99.2402,642.1517,0.5455,0,0.2222,1.0,0.6042,0.4483,0.1429,1.0,0.5833,0.3288,0.6575,0.0959,0.2466,0.56,0,0.0,0.0,0.5833,0.0,0.0,0.0,0.6667,0.12,0.96,0.04,0.0,0.0714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,6.0,0.0,0.0,1.0,,0.4,0.2,0.4,0.4932,0.56,0.0,1073,0.0313,0.267,0.081,0.1033,1132,0.1139,0.0464,0.015,0.0492,0.5154,0.5453,95.1278,-3.8434,-1.9808,100.5984,100.9063,Luck adjusted,-0.4855,-0.4243,Luck adjusted,-0.2647,-0.2313,Luck adjusted,4432886.0,4.0,6-9,Fr,F,"Racine, WI",-2.127,-2.127,-1.3394,Adjusted from Def 3P%,-1.1977,-1.1089,-0.7304,-0.6531,Adjusted from Def 3P%,High,Men
4432866_Men_2019_all,"Disu, Dylan",Southeastern Conference,Vanderbilt,2019,"[[0, 0.7257, 0.0272, 0.0056], [1, 0.9519, 0.0155, 0.0032], [2, 0.7857, 0.1081, 0.0222], [3, 0, 0.0038, 0.0008], [4, 0.3756, 0.0033, 0], [5, 0.9089, 0.0636, 0.0131], [6, 1.2378, 0.0094, 0.0019], [7, 0.9693, 0.0083, 0.0017], [8, 1.2401, 0.0384, 0.0079], [9, 0.676, 0.1197, 0.0246], [10, 0.9587, 0.0706, 0.0145], [11, 0.8125, 0.3663, 0.0753], [12, 0.9273, 0.0168, 0.0035], [13, 0.9639, 0.0588, 0.0121], [14, 1.1635, 0.0901, 0.0185]]","[0, 0, 0, 0.5954, 0.4046]",389,PF/C,DyDisu,"[0, 0.0087, 0.133, 0.8582, 0]",795,618,797,831,532,835,734,667,712,761,638,762,56,173,41,15,106.1554,262.302,99.7172,865.33,0.5536,0,0.2948,1.0,0.7073,0.4483,0.1333,0.0,0.5476,0.1834,0.179,0.0655,0.7555,0.5,0,0.0,0.0,0.6667,0.25,0.0,0.0,0.7,0.9091,0.5455,0.1818,0.2727,0.0,0.8333,0,0.375,1.0,0.8333,0.6,0.0,0.0,0.375,0.3636,0.2727,0.0,0.7273,0.7273,0.5313,0.0625,0.4063,0.4694,0.3636,0.6364,1515,0.0741,0.1754,0.0438,0.1693,1519,0.2067,0.0479,0.0224,0.0373,0.6751,0.6754,86.7796,-3.602,-2.4319,101.4708,102.5133,Luck adjusted,-0.9038,-0.7026,Luck adjusted,-0.6104,-0.4746,Luck adjusted,4432866.0,1.0,6-9,Fr,F,"Pflugerville, TX",-1.2094,-1.2094,-0.397,Adjusted from Def 3P%,-0.1379,-0.8181,-0.2682,-0.0931,Adjusted from Def 3P%,High,Men
